"screenName","universal"
"MarceloGuzmanF",0.0708925733007609
"MarceloVenturaR",0.138026189602166
"Marcelo_Trias",0.0379801364663761
"Marco_Gon25",0.0411067402195677
"MargaritaKey",0.0607801135208407
"Margasanti",0.103285734671236
"MariaBelenVall",0.0379801364663761
"MariaGiol",0.0607801135208407
"MariaPreuss",0.554670107133799
"MariaTsevdos",0.194667737284505
"Maria_E_Medina",0.221795687690215
"Marian_cba_",0.0411067402195677
"MarianoHLVS",0.0765131067279284
"MarianoJavito",0.0276140429422608
"MarianoReyx",0.0411067402195677
"Maribelwbz",0.1701324265303
"MarielAliens",0.0607801135208407
"MarielaSander",0.0825396626774012
"MarielaSatto",0.0481136657077545
"Marilaaaa",0.0481136657077545
"Marilyn_vic",0.0959027621411744
"MarinaTassoni",0.336555195487199
"Mario_Nomas",0.0825396626774012
"MarisaEche12",0.128515833759837
"MariteBrea",0.0481136657077545
"Mariucha2016",0.596776171128277
"MarsilromSilvia",0.138026189602166
"MartaDelia3",0.052029365506959
"MartaLedes",0.119569866519679
"MartinOeschger",0.0411067402195677
"MartinSouto1",0.0959027621411744
"MartnVisuara",0.148120708329673
"MaryPoveda3",0.454005729161407
"MarySeijas2009",0.672938751801702
"MasPambo",0.119569866519679
"MateoSevilla4",0.0323987547370742
"MathisonV",0.25152334764543
"MatiGryciukk",0.138026189602166
"MatiasCarugati",0.0481136657077545
"MatiasM_98",0.0444788321741982
"Matu_Skinny",0.1701324265303
"MauricioYattah",0.221795687690215
"MauroVazquez9",0.0276140429422608
"Mauro_DeLongo",0.300816711527256
"MauuroPeerez",0.0299138233514213
"MaviGayo",0.0379801364663761
"MaxZaccolo",0.0607801135208407
"Maxi_laboulaye",0.0765131067279284
"MaximaRamirez4",0.158817464242006
"MaximilianoPie3",0.0444788321741982
"Mcaolab",0.433677433532932
"MechiRivas189",0.0276140429422608
"Meechu27",0.0444788321741982
"MejoramosJuntos",0.318418856131781
"MelanoAgustin",0.0889951559667924
"MelinaMuni",0.128515833759837
"MelisaCapone",0.111167191085188
"MelisaaRosales",0.0276140429422608
"MelodyMakerDJ",0.182079031309288
"MendezLivio",0.495057564008046
"MercedesMosso",0.0350826433931558
"MeriJanee",0.0411067402195677
"MicaSoto2",0.207905573288023
"MicaVivasRP_",0.1701324265303
"Micaaelaflores",0.207905573288023
"Micac542",0.0411067402195677
"Micom1958",0.0481136657077545
"Migdalys7",0.866990193110338
"MiglioGraciela",0.0959027621411744
"MiguelOvando3",0.119569866519679
"MiicaJuarez",0.0708925733007609
"MilagrosNieto15",0.0481136657077545
"MiliMoyaa",0.0444788321741982
"MiliiMalik13",0.0607801135208407
"Milin60",0.336555195487199
"Militza428",0.111167191085188
"MiriamA11662855",0.495057564008046
"Miryi532",0.433677433532932
"Missmikaelita",0.25152334764543
"Mogo83",0.0379801364663761
"Monchero76",0.119569866519679
"MonicaFarias33",0.103285734671236
"MonicaSandraCo1",0.336555195487199
"Montespali",0.0481136657077545
"MrMugatu",0.0889951559667924
"Msheras",0.0562449121005188
"MudoParlante",0.0481136657077545
"MujerRadical",0.0607801135208407
"MujeresCgt_Madr",0.0825396626774012
"MuozRosamuoz8",0.0607801135208407
"Muy",0.148120708329673
"N0EN",0.1701324265303
"N4CHITO",0.0607801135208407
"NDC1986",0.0323987547370742
"NELKA372",0.119569866519679
"NOTICIAS12_12",0.355186217086113
"NaMallemaci",0.0254864249403189
"Nachito_Bustos",0.052029365506959
"Nachopovolo",0.966338495641012
"NadaAlfano",0.336555195487199
"NadresNieto",0.25152334764543
"NahueAkd32",0.0481136657077545
"NahuelTorterolo",0.0379801364663761
"Nahuelalvarez60",0.454005729161407
"NandaMattar",0.0411067402195677
"NantroPologa",0.318418856131781
"NasoCarlos",0.53617614776787
"NataliaSTABORDA",0.119569866519679
"NatuchaMorales",0.052029365506959
"NavyOffshore",0.0708925733007609
"NegraFeyuk",0.374266788182162
"Negrodeloeste",0.0562449121005188
"NelidaCastaeda1",0.936923076370596
"NellyTeran8",0.596776171128277
"NelsonAbelardoM",0.318418856131781
"NemiAngeli",0.756452464665557
"NeroSenseiPak",0.0411067402195677
"NestorRoulet",0.0411067402195677
"NestorTripoli",0.138026189602166
"NicoLavazza",0.0825396626774012
"NicoMancini22",0.0235187716053296
"NicoPerezdelaF",0.495057564008046
"NicoPetru1",0.0825396626774012
"NicolasDiaz__14",0.221795687690215
"NicolasMigliore",0.0708925733007609
"Nirsau",0.194667737284505
"NoePerezc",0.25152334764543
"NoelSartori",0.052029365506959
"Noelia20454140",0.0481136657077545
"NofueMagia2016",0.194667737284505
"NoraRpa",0.0607801135208407
"Norelis_",0.148120708329673
"Normaricotera",0.103285734671236
"Notas_arg",0.300816711527256
"Noticias_CA",0.968917166655973
"Number1one23",0.393746460000491
"OEspindol",0.103285734671236
"OG_Fezzy",0.0825396626774012
"OPELLi",0.0825396626774012
"Omar1Montilla",0.433677433532932
"OronaoFranco",0.0379801364663761
"OrtegaaXeneizee",0.0444788321741982
"Oscarelo2x",0.0765131067279284
"Ososi8",0.267344003063405
"Oswcam",0.148120708329673
"OteroReog51",0.635706839522915
"OzanMirta",0.616428062638762
"PITOBLANCH",0.433677433532932
"POLITICACORRENT",0.454005729161407
"PParzival",0.393746460000491
"PaauPintos",0.0444788321741982
"PabloFCortes",0.148120708329673
"PabloGonzalesF",0.0959027621411744
"PabloOliveraDaS",0.0562449121005188
"PabloRoselli",0.128515833759837
"PabloViviana",0.393746460000491
"Pablomillo33",0.207905573288023
"Paga11",0.0825396626774012
"PagabellPaola",0.0889951559667924
"PalomaUtz",0.771304478988934
"PameHoy",0.119569866519679
"PanchooBT17",0.0276140429422608
"Pantera_black8",0.771304478988934
"PanyRosas_Arg",0.0708925733007609
"PaolaBe96676568",0.1701324265303
"PaoloScanga",0.158817464242006
"Pastordenanduce",0.0656555619800429
"PatriarchPS",0.413569897933165
"Patriciodc",0.0562449121005188
"PatryRogu",0.207905573288023
"PaulaGF1",0.0481136657077545
"PaulaPaulacrts",0.474488541290675
"PaulaPenacca",0.0889951559667924
"PauliMolina4",0.0481136657077545
"Paulita3072",0.119569866519679
"Pausure",0.138026189602166
"Pcia_Noticias",0.756452464665557
"PedemonteRaquel",0.138026189602166
"PedrodeBranca",0.374266788182162
"Pedronicolas7",0.0562449121005188
"Pelanchi4",0.0562449121005188
"Pepinomovil",0.052029365506959
"Pereira_WalterJ",0.950042715073361
"PqueAvellaneda",0.267344003063405
"PrecioIncreible",0.596776171128277
"PrinceNorber",0.0889951559667924
"PriscilaHollo",0.0299138233514213
"Provzlalibre18",0.914416185960266
"QuieroSerLibre2",0.336555195487199
"Quimey48",0.0607801135208407
"Quinofran",0.0379801364663761
"RCarlosch",0.0481136657077545
"RCerett",0.0825396626774012
"RITAYULY",0.119569866519679
"RMGPatriota",0.0959027621411744
"RRolandbc",0.0765131067279284
"RSamanttha",0.111167191085188
"RSangre25",0.0411067402195677
"RadioGrafica893",0.0765131067279284
"RadioTricolorFM",0.771304478988934
"RamaaM_",0.0323987547370742
"RamonGranate",0.0708925733007609
"Ramoninandrada",0.148120708329673
"RamosCesarA",0.128515833759837
"RandoFPS",0.0299138233514213
"RankingMisiones",0.968917166655973
"RaulMoranPanero",0.128515833759837
"RauliStremel",0.1701324265303
"RePauly",0.0323987547370742
"RegorAbsher425",0.0825396626774012
"Ren_Goon",0.318418856131781
"ReportaDeporte",0.941619004986171
"RequejoRoberto",0.0959027621411744
"Revista_EyN",0.1701324265303
"ReynaHill52",0.79905844100477
"RicardDri",0.148120708329673
"RicardoNegozia",0.393746460000491
"RicardoacostaM2",0.207905573288023
"RickyGlobal",0.103285734671236
"RiportellaPerez",0.0656555619800429
"Rita_Agnes_W",0.0959027621411744
"RiveroLu",0.052029365506959
"RoGiValenzuela",0.194667737284505
"RoHNLZL",0.221795687690215
"RoMolinaOk",0.0350826433931558
"RoRo7570",0.0765131067279284
"RocaPetare",0.052029365506959
"RocyRivadeneira",0.221795687690215
"Roger23_roro",0.0959027621411744
"RogerBolivita",0.596776171128277
"RogonsuRomina",0.495057564008046
"Roh_BustosL",0.267344003063405
"RoloVanini",0.0607801135208407
"RomiSantillan19",0.0379801364663761
"RominaGelabert",0.300816711527256
"Romlove",0.0411067402195677
"Romy_Luna",0.53617614776787
"Rorro_logo",0.194667737284505
"RosadeLejos6",0.207905573288023
"RosanaRadcam",0.0656555619800429
"Rosetreeme",0.0708925733007609
"Rossana1449",0.052029365506959
"Rovqzz",0.0765131067279284
"RoxanaLaya2",0.708112626761362
"Rrochirodriguez",0.0562449121005188
"SANDRAVELASQ",0.158817464242006
"SBchee",0.495057564008046
"SEMERUCO29",0.052029365506959
"SEdgarZ",0.0562449121005188
"SLauberge",0.0656555619800429
"SPainceira",0.0607801135208407
"SParjometz",0.0444788321741982
"SaadeCesar87",0.0959027621411744
"SabJackson",0.0562449121005188
"SabriAraujo14",0.0411067402195677
"San_espindola",0.0825396626774012
"Sandraefe2013",0.0607801135208407
"SantMoreNo",0.300816711527256
"SantiagoBarolo",0.0411067402195677
"Santizalez",0.0379801364663761
"SaraMor26257676",0.138026189602166
"SarcosJohangel",0.635706839522915
"Scaramuccia2",0.785507601006845
"Scardino_",0.0481136657077545
"SchiffOro",0.53617614776787
"Scriptiamanent",0.0889951559667924
"SebaGuerriero",0.0825396626774012
"SebaGutierrez4",0.300816711527256
"Seba_Tavernini",0.0299138233514213
"Sebabielsista",0.103285734671236
"SebasRover",0.052029365506959
"SebastianMar9",0.267344003063405
"Seren_Dipity37",0.740959858610242
"Sergiosebac",0.0959027621411744
"Sigmundchot",0.103285734671236
"SilvanaArruti",0.0444788321741982
"SilvanaR22",0.0959027621411744
"Silvana_Aldeco",0.0323987547370742
"SilviaD96694000",0.672938751801702
"SilviaGude",0.576808656254886
"SilviaR91776344",0.148120708329673
"Silvianarrua",0.336555195487199
"SilvioBenitez",0.182079031309288
"SilvioBer",0.0411067402195677
"Simmonsbear27",0.0607801135208407
"SindTroy",0.182079031309288
"SipowiczMartina",0.336555195487199
"Sir_elmusty",0.0825396626774012
"Smowing",0.0481136657077545
"SofiAliano",0.0379801364663761
"SofiRomano9",0.0607801135208407
"SolMar1936",0.119569866519679
"SolNanci",0.336555195487199
"Solcitorama",0.0323987547370742
"SoldelSurBB",0.267344003063405
"SoledadToris",0.857201768965115
"Solegutierre",0.0889951559667924
"Solellado",0.0607801135208407
"Solregx",0.0959027621411744
"Sonia_Ftn",0.148120708329673
"SooolArguello",0.1701324265303
"SoyBuhola",0.413569897933165
"SoyGuapoHoy",0.556587037349653
"SraCronopia",0.0562449121005188
"SritaColman10",0.052029365506959
"StatoPrecario",0.65455964610715
"StgJk",0.052029365506959
"StopRobbery",0.221795687690215
"Streaming_Arg",0.495057564008046
"Sulrubicone",0.0765131067279284
"SusanaRu_ok",0.128515833759837
"SusiPerez_",0.0656555619800429
"SusurrosBaires",0.221795687690215
"SweetxAddicti0n",0.138026189602166
"Sylgama1Sylgama",0.474488541290675
"TERETITIDIAZ",0.300816711527256
"TNNoticiasOk",0.103285734671236
"TOPOarg",0.0481136657077545
"TR0YEF4NCY",0.884865340618437
"TSEspiritu",0.0562449121005188
"Tabernoide",0.413569897933165
"TaisiGnr",0.0299138233514213
"Tamanaco2021",0.355186217086113
"TamiPedrazaAP",0.0379801364663761
"TamiPoblete95",0.0411067402195677
"Tano2412",0.413569897933165
"TatinaGutierrez",0.1701324265303
"TativarasMirna",0.194667737284505
"TeixeiraThereza",0.0708925733007609
"Telemedios",0.0411067402195677
"TeloMarco",0.300816711527256
"TennisShopVE",0.0889951559667924
"Tequiza1",0.318418856131781
"Theurgia_Goetia",0.111167191085188
"Tiben53",0.25152334764543
"Tiburemix",0.0444788321741982
"Tigre_Hoy",0.0379801364663761
"TinLePrOso",0.0379801364663761
"TinchoTucuJSMST",0.119569866519679
"TitanCbaNoOK",0.283782475135694
"TitularesPy",0.576808656254886
"TobAversa",0.0562449121005188
"TomasVivas1",0.052029365506959
"Torres98Ok",0.267344003063405
"ToscanoMauricio",0.052029365506959
"Trinagm35",0.65455964610715
"TriniArisay",0.355186217086113
"Trotavientos",0.0825396626774012
"TurcoEslaiman",0.0379801364663761
"U24noticias",0.1701324265303
"UCRNOTICIAS",0.724840216041015
"UlisesMaesso",0.0350826433931558
"UlluaLily",0.138026189602166
"Unionmenopausic",0.0656555619800429
"UrMachado",0.0444788321741982
"VENEZOLANO_0401",0.138026189602166
"VJtwittia",0.283782475135694
"VPZulia",0.111167191085188
"VVaterboy",0.0708925733007609
"ValCamarda",0.0444788321741982
"ValSaliinas",0.0299138233514213
"ValeBonfigli",0.0607801135208407
"Valeria36528712",0.138026189602166
"ValeriaBtti",0.0444788321741982
"ValitaJV",0.0825396626774012
"Vamprva",0.0350826433931558
"Vana663",0.596776171128277
"VanchosJ",0.846820268450926
"VaneAaronator",0.119569866519679
"VanesaElba",0.128515833759837
"VaqueiroJorge",0.182079031309288
"VaquitaK",0.0656555619800429
"VegaAdn",0.0656555619800429
"Velvetml",0.128515833759837
"Venezolano447",0.433677433532932
"VenezuelaPosit3",0.336555195487199
"VeracruzHoyMx",0.158817464242006
"VeruSing",0.0607801135208407
"VickyDapello",0.119569866519679
"Vidasanagente",0.0562449121005188
"VignaOscar",0.052029365506959
"ViiScott",0.103285734671236
"Viktoriabea",0.1701324265303
"Virdema",0.0656555619800429
"VirguezFranklin",0.182079031309288
"Vivisperanza1",0.724840216041015
"WalterOperto",0.0708925733007609
"WilliWonka_Ec",0.0562449121005188
"WilliamPalomin6",0.0825396626774012
"WilliamsEscola",0.635706839522915
"XZonta",0.912888025551709
"Xiomyfer",0.158817464242006
"YASMIRAPIERUA",0.355186217086113
"YNJARIVAS",0.25152334764543
"YOLACRITICONA",0.221795687690215
"YaBastaBologna",0.236336911395384
"Yabbita",0.635706839522915
"YamashiroJonas",0.495057564008046
"Yanibonan",0.596776171128277
"YaninaGayol",0.0765131067279284
"YasminCiordia",0.0825396626774012
"YencyDacosta",0.474488541290675
"YenyOrtega",0.0411067402195677
"YgnazziOK",0.0656555619800429
"YoEstefff",0.556587037349653
"Yolandaboadas",0.708112626761362
"Yonitolengo",0.0889951559667924
"Yosari2003",0.148120708329673
"YoungMann",0.0481136657077545
"Yovelys",0.194667737284505
"Yrme21",0.495057564008046
"YvonnedeNavarro",0.474488541290675
"ZEUSESCORPIO",0.690801916006448
"Zeus_Apolo",0.556587037349653
"ZooMatt",0.052029365506959
"_Alphawoman",0.052029365506959
"_CamiCarrizo",0.0276140429422608
"_NormaContreras",0.119569866519679
"_PLED",0.182079031309288
"_TocadorDeDamas",0.0411067402195677
"__cucu",0.052029365506959
"_a_mi_no",0.0825396626774012
"_agusTB",0.336555195487199
"_eduardotero_",0.0889951559667924
"_mancho",0.194667737284505
"_ohmariano",0.336555195487199
"_seamoslibres",0.25152334764543
"_soyelnegro",0.0562449121005188
"_wwearg",0.0708925733007609
"a_valduz",0.0889951559667924
"aaco20",0.119569866519679
"aagustinl",0.138026189602166
"aaronarmandos",0.236336911395384
"aarondelverde",0.756452464665557
"aaxi_",0.0299138233514213
"abelrcp",0.0959027621411744
"abllanos",0.0708925733007609
"aboudonh",0.0825396626774012
"abueacisaK",0.103285734671236
"acianela",0.0481136657077545
"aciego_laura",0.785507601006845
"adelfrancisconi",0.300816711527256
"adnradiochile",0.0889951559667924
"adolfo_valero",0.433677433532932
"adrianah1975",0.355186217086113
"adrianarios28",0.158817464242006
"adrianastorni",0.0481136657077545
"adrianiannoni",0.128515833759837
"adrianocuba2015",0.556587037349653
"adrinavarro81",0.194667737284505
"adruquiroga",0.433677433532932
"adryose1",0.103285734671236
"aduananews",0.236336911395384
"afterchabon_net",0.0708925733007609
"agatakobe",0.0444788321741982
"agoosbelenn",0.0411067402195677
"agrositio",0.111167191085188
"agrupacion1745",0.556587037349653
"aguantebenditat",0.393746460000491
"aguezuraga",0.0959027621411744
"agumaccio",0.0200183418344822
"agushvmadero",0.0379801364663761
"agusmeu",0.0411067402195677
"agusmollica",0.0481136657077545
"aherrera1968",0.052029365506959
"aidapawlak",0.0708925733007609
"ajcunninghamc",0.374266788182162
"alancarvalho",0.374266788182162
"aleHakunamatata",0.128515833759837
"aleberco",0.0254864249403189
"alebolognessi",0.0562449121005188
"alecaviglioni",0.0562449121005188
"alefolgarait",0.0607801135208407
"alegggonzalez",0.0323987547370742
"alejandramag28",0.0562449121005188
"alejandro211952",0.0708925733007609
"alejandroartz",0.0656555619800429
"alejandrovill34",0.103285734671236
"alejaperezrueda",0.0607801135208407
"alemayavazquez",0.0607801135208407
"alemolina24",0.0959027621411744
"alepereyra97",0.1701324265303
"alepsara23",0.119569866519679
"aleracingclub2",0.0254864249403189
"alevivret",0.0825396626774012
"alexamollega54",0.25152334764543
"alexiscenter845",0.708112626761362
"alexissvaldez",0.0299138233514213
"alfredofredygon",0.148120708329673
"alfredojuncal",0.0444788321741982
"alfredosmonte",0.556587037349653
"algarock61",0.0708925733007609
"alghome",0.0765131067279284
"aliartesana",0.0889951559667924
"alibadano",0.0708925733007609
"aliciabaralt",0.267344003063405
"aliciacha88",0.267344003063405
"alitocabj12",0.0825396626774012
"almartor",0.0481136657077545
"almost_man",0.724840216041015
"alvarodicarlo",0.0708925733007609
"alverst",0.0656555619800429
"amaliaamy1971",0.119569866519679
"amaly57",0.103285734671236
"amariax",0.771304478988934
"amgalvezo",0.236336911395384
"amilcarBoca",0.0444788321741982
"amorina_m",0.374266788182162
"ana_casanovana",0.207905573288023
"anabellasoled18",0.236336911395384
"anacomc",0.1701324265303
"anainesbernal",0.119569866519679
"analia_ordoez",0.0825396626774012
"anamaria518",0.194667737284505
"anamarq",0.0379801364663761
"anaquartucci",0.128515833759837
"anatramirez8771",0.283782475135694
"andrea_okk",0.138026189602166
"andreitavaleso",0.708112626761362
"andresNespral",0.596776171128277
"andrespola3",0.119569866519679
"andresquemu",0.0765131067279284
"andru_estrella",0.119569866519679
"andy_saza_",0.0562449121005188
"andytweety",0.0825396626774012
"angel33quilmes",0.300816711527256
"angel_7600",0.0959027621411744
"angelina_nivia",0.318418856131781
"angiemiret",0.0411067402195677
"angyportugues",0.103285734671236
"animartino",0.0825396626774012
"anitacarilo",0.158817464242006
"anmary56",0.0656555619800429
"annalonm20",0.283782475135694
"annaporsiempre",0.138026189602166
"anndriussdiaz",0.0765131067279284
"anselmina07",0.236336911395384
"antisser",0.0656555619800429
"antolombardi015",0.0350826433931558
"antonelaespino1",0.111167191085188
"antonella3500",0.374266788182162
"antozeta5",0.0323987547370742
"antuTittarelli",0.300816711527256
"araguatas_45",0.771304478988934
"aramayorossy",0.374266788182162
"aramyaryam",0.119569866519679
"arangab",0.128515833759837
"archi1109",0.0481136657077545
"argenbit",0.0379801364663761
"argwines",0.0607801135208407
"ariel7710",0.0607801135208407
"ariel_eventos",0.454005729161407
"ariel_herlan",0.138026189602166
"arielcolantuono",0.0607801135208407
"arielleones3",0.111167191085188
"arielrgz",0.53617614776787
"arielyobse1",0.1701324265303
"ariesdos",0.0411067402195677
"arimelchiori1",0.0656555619800429
"aritabera",0.194667737284505
"arjimenez23",0.495057564008046
"armanda_jorge",0.25152334764543
"arnaldoandrex",0.0607801135208407
"aroncapr",0.0562449121005188
"arossilashayas",0.221795687690215
"arroadri",0.0765131067279284
"art_caridad",0.128515833759837
"aschianchi1969",0.25152334764543
"asenjo_ok",0.138026189602166
"asilopiensoyo",0.0889951559667924
"asonis",0.0481136657077545
"atodamaquina66",0.0765131067279284
"auchomaidana",0.65455964610715
"aupsi",0.25152334764543
"aurita65",0.128515833759837
"avataracuario",0.355186217086113
"avlinares",0.0444788321741982
"b96e4f075113463",0.336555195487199
"banabenegas",0.0656555619800429
"bandam381",0.336555195487199
"banditaelastica",0.336555195487199
"baraloskminos",0.207905573288023
"barbarareynoso1",0.0708925733007609
"bastanteputit4",0.0656555619800429
"bautistajuar",0.103285734671236
"bdnbdn1966",0.374266788182162
"beatrizines11",0.25152334764543
"beba_gimendez",0.374266788182162
"bebu_23",0.0607801135208407
"belen73",0.0276140429422608
"belenOz",0.0350826433931558
"belenakemeier",0.0444788321741982
"belfasio",0.221795687690215
"bellini_mariana",0.0959027621411744
"belu_mb",0.345663697746554
"beruguerrieri",0.0481136657077545
"bet_05",0.0656555619800429
"bettapique",0.0607801135208407
"betydiaz472015",0.846820268450926
"biancagiagante",0.158817464242006
"bibito_iglesias",0.221795687690215
"birraslover",0.0656555619800429
"blancabatista",0.83582857577528
"blancamore66",0.0708925733007609
"blancatoronto",0.103285734671236
"bloqhistpat",0.194667737284505
"bn_fuentes",0.0889951559667924
"bochacaballero",0.635706839522915
"bordesi",0.53617614776787
"bp585",0.0350826433931558
"braian_o74",0.0350826433931558
"braxto4085",0.0708925733007609
"breves24",0.79905844100477
"bruno_bertone",0.0323987547370742
"brunomore25",0.300816711527256
"bryanalas84",0.052029365506959
"bustos_nilda",0.194667737284505
"by_tincho",0.65455964610715
"bycarlosluck",0.515643330531229
"bz1954",0.413569897933165
"c2alvaro",0.052029365506959
"caamartin",0.0481136657077545
"cadavezmask",0.111167191085188
"cadena_jc",0.0708925733007609
"cadivi7096374",0.300816711527256
"cae_crazy",0.708112626761362
"cafischer13",0.0765131067279284
"caimmann",0.128515833759837
"camiRagazzini",0.0411067402195677
"camilofioravant",0.0350826433931558
"candealdunate",0.0299138233514213
"cap_aureliano",0.158817464242006
"capitan_meme",0.0481136657077545
"caporacasla",0.0379801364663761
"cari_pink",0.0562449121005188
"carlanebreda",0.0379801364663761
"carlosagencia",0.0825396626774012
"carlosgrubin",0.724840216041015
"carlostinca",0.0708925733007609
"carmenparra2016",0.158817464242006
"carmensalgueiro",0.616428062638762
"caro_santo",0.0959027621411744
"carobattista",0.374266788182162
"carocastrovara",0.0379801364663761
"carolinavm__",0.052029365506959
"carolinawolf15",0.0889951559667924
"carolita63",0.128515833759837
"caroszehr",0.0825396626774012
"carrie_stuart",0.0889951559667924
"caryjordan",0.0607801135208407
"casandra61",0.182079031309288
"casanova_andy",0.25152334764543
"casco_javi",0.052029365506959
"cc_estaba",0.0889951559667924
"ccavanna2608",0.0825396626774012
"ccgauffin",0.0411067402195677
"ccmgraficos",0.148120708329673
"cdf_lm",0.474488541290675
"cecicamba",0.0323987547370742
"cecicoti",0.0379801364663761
"cecilia_gaillez",0.207905573288023
"cecilia_h_",0.0959027621411744
"cecilia_wellig",0.1701324265303
"ceciliamora12",0.454005729161407
"cecite17",0.25152334764543
"cecju",0.128515833759837
"cedualcoba",0.194667737284505
"cefebrando",0.0481136657077545
"cerrudo_maria",0.0379801364663761
"cerviber",0.283782475135694
"cesar_kfbr392",0.0708925733007609
"chacaritense",0.194667737284505
"chadlewis40",0.374266788182162
"chanchoalado",0.0299138233514213
"charkyalma",0.300816711527256
"charly_elmejor",0.103285734671236
"chechifp",0.111167191085188
"chechojsh",0.267344003063405
"cherchezlaSam",0.0481136657077545
"cherman_gv",0.0411067402195677
"chessykeenan",0.0607801135208407
"chgavalos",0.052029365506959
"chiche1758",0.393746460000491
"chiche_miguel",0.0444788321741982
"chichodisanto",0.103285734671236
"chilegall",0.0765131067279284
"chino100001",0.207905573288023
"chinodemao",0.0656555619800429
"chocafive",0.336555195487199
"chocoyeily",0.0607801135208407
"chordan12",0.300816711527256
"chriscarreras",0.194667737284505
"christiannietoc",0.0444788321741982
"chuchotren",0.221795687690215
"cia_perez",0.194667737284505
"cibermedico",0.221795687690215
"cielcamminatore",0.556587037349653
"cieloesta",0.221795687690215
"cigaelvio",0.221795687690215
"ciinthiaalvarez",0.0825396626774012
"cinchurreta",0.0562449121005188
"cirocincovidas",0.515643330531229
"clapa238",0.0889951559667924
"claudelrojo13",0.148120708329673
"claudia_pombo",0.0708925733007609
"claudiaanyali",0.148120708329673
"claudiabanitez",0.79905844100477
"claudiabossie",0.0825396626774012
"claudiarossi65",0.433677433532932
"claufernandezar",0.25152334764543
"claulamorochia",0.0889951559667924
"claumaranga",0.128515833759837
"clawwdy",0.0765131067279284
"clementinacc",0.0607801135208407
"cmarianegarrido",0.393746460000491
"cminoves2",0.771304478988934
"coco_russo",0.393746460000491
"codedboii",0.111167191085188
"colectivoavanza",0.672938751801702
"coloradobustos",0.355186217086113
"comandanterubia",0.103285734671236
"comitepcmdf",0.138026189602166
"comounjet",0.1701324265303
"compagnucciglo1",0.393746460000491
"conjura2016",0.393746460000491
"conquisivipacem",0.0411067402195677
"cordobasusana72",0.0959027621411744
"corradobeto",0.0656555619800429
"corraldebustos",0.148120708329673
"cosimocaridi",0.0411067402195677
"cotorreando2",0.267344003063405
"couturierv",0.0379801364663761
"cramadero",0.182079031309288
"crish2012",0.0607801135208407
"crisnarnia",0.724840216041015
"cristianchavesg",0.0825396626774012
"cristobalvega",0.0656555619800429
"curuncuncunio",0.103285734671236
"cusoeldecano",0.1701324265303
"cvbis",0.0825396626774012
"d6vey",0.0765131067279284
"daisycamacaro",0.1701324265303
"damianpachter",0.0708925733007609
"dancrisile",0.103285734671236
"dangueron",0.576808656254886
"danidancr",0.0379801364663761
"daniel_sam_",0.866990193110338
"daniel_sepic",0.318418856131781
"danielacariddi",0.0825396626774012
"danielagerlo",0.433677433532932
"danielmoglia",0.0411067402195677
"danielpafundi",0.0708925733007609
"danisagp",0.0350826433931558
"danyelsax84",0.0607801135208407
"danymaldo106",0.300816711527256
"daraujovidal",0.515643330531229
"dariohruszecki",0.128515833759837
"davidnesher",0.158817464242006
"davidvalera14",0.65455964610715
"debbaires",0.0444788321741982
"debygregorio",0.0889951559667924
"degarin_eli",0.0889951559667924
"delaguilaceci",0.0350826433931558
"delegadolmcba",0.148120708329673
"delocostas",0.0708925733007609
"delossof",0.0959027621411744
"delvecchiomaru",0.0379801364663761
"desdenoguera",0.0379801364663761
"detsy_flores",0.576808656254886
"diablomdq",0.148120708329673
"diadeboca",0.111167191085188
"diariocarlospaz",0.25152334764543
"diariodecuyoweb",0.138026189602166
"diariohoynet",0.433677433532932
"diariouno",0.0481136657077545
"diearduini",0.0562449121005188
"diegoacorbalan",0.0889951559667924
"diegoaldro",0.0607801135208407
"diegoarmesto",0.0708925733007609
"diegogspr",0.0889951559667924
"diegolsancueva",0.0889951559667924
"diegome2015434",0.207905573288023
"diegoschurman",0.0825396626774012
"diegotorresland",0.596776171128277
"dieguiiiDiazzz",0.0379801364663761
"dilul68",0.0889951559667924
"dino28795308",0.267344003063405
"diosdevorador",0.111167191085188
"djgantus",0.0411067402195677
"dmcortina",0.148120708329673
"doloarias",0.79905844100477
"drjose_aguilera",0.158817464242006
"drpepe44",0.138026189602166
"dvphine",0.0350826433931558
"eas187",0.0481136657077545
"ecethelcuello",0.148120708329673
"ecmoldero",0.052029365506959
"ecuciudadana",0.0765131067279284
"ecv145",0.207905573288023
"edel3591",0.052029365506959
"eduMAW2013",0.283782475135694
"eduarditosc",0.0379801364663761
"eduardobork",0.0444788321741982
"eeeliiaanaa",0.052029365506959
"egodial",0.052029365506959
"ejeckerdt",0.0765131067279284
"ejmflood",0.0656555619800429
"ejn62",0.318418856131781
"el_gila",0.103285734671236
"el_sultan_ar",0.318418856131781
"el_taperola",0.052029365506959
"elan_r",0.0708925733007609
"elbebucheli",0.979191061115547
"elcazacarpincho",0.111167191085188
"eldesconcierto",0.0765131067279284
"elefantitoargen",0.0765131067279284
"elianayuponi",0.0765131067279284
"eliasalegre",0.0350826433931558
"eliaschein",0.0411067402195677
"eljona_llanes",0.148120708329673
"elladepalermo1",0.0959027621411744
"elmalvinense82",0.0656555619800429
"elpajararoka",0.119569866519679
"elrafaatencio",0.138026189602166
"elsa_queved",0.0765131067279284
"elsakainik",0.318418856131781
"elsaporey",0.194667737284505
