"screenName","point","hashtag","BOTNOT"
"Ezeq_CABJ",0.052029365506959,"#AlCongresoConMacri","BOTNOT"
"EzequielVedoya",0.0765131067279284,"#1MVamosJuntos","BOTNOT"
"F10Patri",0.119569866519679,"#1MVamosJuntos","BOTNOT"
"FMilohanich",0.0959027621411744,"#AlCongresoConMacri","BOTNOT"
"FTVnacional",0.0607801135208407,"#AlCongresoConMacri","BOTNOT"
"FabiCalderari",0.0959027621411744,"#1MVamosJuntos","BOTNOT"
"FabrisEmiliano",0.0825396626774012,"#Macri","BOTNOT"
"Faccufernandeez",0.119569866519679,"#Macri","BOTNOT"
"FacuFreeman",0.052029365506959,"#Macri","BOTNOT"
"FacuLopezy",0.0323987547370742,"#Macri","BOTNOT"
"Facu_Cardoso",0.0350826433931558,"#AlCongresoConMacri","BOTNOT"
"Facu_Zarza",0.0481136657077545,"#Macri","BOTNOT"
"FaellaInes",0.0889951559667924,"#1MVamosJuntos","BOTNOT"
"FamiOski",0.111167191085188,"#MacriEnElCongreso","BOTNOT"
"Fanshave",0.138026189602166,"#1M","BOTNOT"
"FedeOrlandi",0.052029365506959,"#1M","BOTNOT"
"FedeeIava",0.052029365506959,"#Macri","BOTNOT"
"Fedeherraiz",0.0607801135208407,"#Macri","BOTNOT"
"FedericaGalloso",0.0254864249403189,"#MacriEnElCongreso","BOTNOT"
"FedericoZeledon",0.0765131067279284,"#1MVamosJuntos","BOTNOT"
"FedraAlzaga",0.336555195487199,"#AlCongresoConMacri","BOTNOT"
"Fekluengo",0.318418856131781,"#Macri","BOTNOT"
"FeliBurgueno",0.931876753428742,"#AperturaDeSesiones","BOT"
"Felipemedina61",0.1701324265303,"#1MVamosJuntos","BOTNOT"
"FenixGSelena",0.158817464242006,"#1M","BOTNOT"
"FerClausen",0.052029365506959,"#MacriEnElCongreso","BOTNOT"
"FerMistaken",0.148120708329673,"#MacriEnElCongreso","BOTNOT"
"FernanCordob",0.393746460000491,"#Macri","BOTNOT"
"FernandoAle5",0.267344003063405,"#Macri","BOTNOT"
"FernandoPRENSA",0.0323987547370742,"#1M","BOTNOT"
"FernandooNF",0.0562449121005188,"#Macri","BOTNOT"
"FiantGabi",0.0379801364663761,"#MacriEnElCongreso","BOTNOT"
"Filc62Franco",0.052029365506959,"#1M","BOTNOT"
"FiloSeba",0.194667737284505,"#AlCongresoConMacri","BOTNOT"
"FiorelaAttie",0.0444788321741982,"#Macri","BOTNOT"
"FlavinLuc",0.0411067402195677,"#AperturaDeSesiones","BOTNOT"
"FlorBCuretti",0.0379801364663761,"#1MVamosJuntos","BOTNOT"
"FlorBianchis",0.052029365506959,"#MacriEnElCongreso","BOTNOT"
"FlorCoif",0.0825396626774012,"#AlCongresoConMacri","BOTNOT"
"FlorKardash",0.0379801364663761,"#AlCongresoConMacri","BOTNOT"
"FlorPaccelle",0.0889951559667924,"#1MVamosJuntos","BOTNOT"
"Flora_LaParda",0.708112626761362,"#1M","BOT"
"Forricienta85",0.0379801364663761,"#AlCongresoConMacri","BOTNOT"
"Fozzaa__",0.0607801135208407,"#1M","BOTNOT"
"FraanVelez",0.0411067402195677,"#MacriEnElCongreso","BOTNOT"
"FranPerea_LVM",0.0562449121005188,"#AlCongresoConMacri","BOTNOT"
"FranVistalli",0.0350826433931558,"#1MVamosJuntos","BOTNOT"
"FrancAlberdi",0.182079031309288,"#MacriEnElCongreso","BOTNOT"
"FrancoDesinder",0.0350826433931558,"#MacriEnElCongreso","BOTNOT"
"FrancoMunicoy",0.0411067402195677,"#Macri","BOTNOT"
"FredmorValera",0.393746460000491,"#1M","BOTNOT"
"Friendz0ne_",0.876204547959389,"#AlCongresoConMacri","BOT"
"Fsotelo06Sotelo",0.25152334764543,"#AperturaSesiones","BOTNOT"
"Fuckin_Perfect",0.052029365506959,"#Macri","BOTNOT"
"Fuega_",0.0276140429422608,"#MacriEnElCongreso","BOTNOT"
"GABYYENI",0.0765131067279284,"#MacriEnElCongreso","BOTNOT"
"GASV1984",0.138026189602166,"#AlCongresoConMacri","BOTNOT"
"GAllende21",0.119569866519679,"#Macri","BOTNOT"
"GHernan822912",0.267344003063405,"#1MVamosJuntos","BOTNOT"
"GLetrinas",0.0562449121005188,"#MacriEnElCongreso","BOTNOT"
"GPATTYVT",0.221795687690215,"#AlCongresoConMacri","BOTNOT"
"GPPSBZulia",0.756452464665557,"#Macri","BOT"
"GRAPEL3SS",0.0350826433931558,"#1M","BOTNOT"
"G_Schulmeister",0.1701324265303,"#1MVamosJuntos","BOTNOT"
"Ga_Piedrabuena",0.0562449121005188,"#MacriEnElCongreso","BOTNOT"
"GabYoha",0.300816711527256,"#MacriEnElCongreso","BOTNOT"
"GabrielaJarrier",0.556587037349653,"#MacriEnElCongreso","BOTNOT"
"Gabrielucho03",0.300816711527256,"#1M","BOTNOT"
"GabyGafelopez",0.300816711527256,"#MacriEnElCongreso","BOTNOT"
"Gaby_Cabre",0.300816711527256,"#1MVamosJuntos","BOTNOT"
"Gabyd67",0.0656555619800429,"#AlCongresoConMacri","BOTNOT"
"Gabyeinspira",0.318418856131781,"#1MVamosJuntos","BOTNOT"
"GaezCecilia",0.0444788321741982,"#1MVamosJuntos","BOTNOT"
"GarMonical",0.756452464665557,"#AlCongresoConMacri","BOT"
"GastonOrrego01",0.0350826433931558,"#Macri","BOTNOT"
"Gastoneramos",0.0444788321741982,"#Macri","BOTNOT"
"Gastonsalvagno8",0.0379801364663761,"#1MVamosJuntos","BOTNOT"
"Gastontin",0.0656555619800429,"#1MVamosJuntos","BOTNOT"
"Gavita_74",0.0411067402195677,"#Macri","BOTNOT"
"Georgi_LaGringa",0.556587037349653,"#1MVamosJuntos","BOTNOT"
"Georgina1010",0.0607801135208407,"#AlCongresoConMacri","BOTNOT"
"Georgisuar",0.0825396626774012,"#1MVamosJuntos","BOTNOT"
"GerCortez",0.182079031309288,"#1M","BOTNOT"
"GerSL79",0.474488541290675,"#1M","BOTNOT"
"GeraMansilla",0.0350826433931558,"#Macri","BOTNOT"
"GermanOLIMPO",0.0481136657077545,"#Macri","BOTNOT"
"Ginalane129",0.300816711527256,"#1M","BOTNOT"
"GirlFlowerlotus",0.0656555619800429,"#1M","BOTNOT"
"Gitano100x100",0.182079031309288,"#1M","BOTNOT"
"GiulianaVidal",0.0444788321741982,"#1MVamosJuntos","BOTNOT"
"GladisZoane",0.138026189602166,"#Macri","BOTNOT"
"GladysMoix",0.1701324265303,"#AlCongresoConMacri","BOTNOT"
"Glamour360",0.267344003063405,"#AlCongresoConMacri","BOTNOT"
"Gnzelaya",0.148120708329673,"#AlCongresoConMacri","BOTNOT"
"GoaGoaZwerg",0.0708925733007609,"#1M","BOTNOT"
"GogoGogosuper27",0.158817464242006,"#1M","BOTNOT"
"Gonzalo49573629",0.79905844100477,"#MacriEnElCongreso","BOT"
"GonzaloCika",0.0235187716053296,"#AlCongresoConMacri","BOTNOT"
"GoryRivero",0.0254864249403189,"#1MVamosJuntos","BOTNOT"
"Goyenismo",0.0411067402195677,"#MacriEnElCongreso","BOTNOT"
"GraceeCastilloE",0.0708925733007609,"#Macri","BOTNOT"
"GroupsgM",0.119569866519679,"#1M","BOTNOT"
"GuadaPittaro",0.0656555619800429,"#AlCongresoConMacri","BOTNOT"
"GuadaSimona",0.0656555619800429,"#Macri","BOTNOT"
"Gueida",0.0889951559667924,"#1MVamosJuntos","BOTNOT"
"Guillemaldonad2",0.616428062638762,"#1MVamosJuntos","BOT"
"GuillermoParra",0.119569866519679,"#1M","BOTNOT"
"GuitoEspinosa",0.0656555619800429,"#MacriEnElCongreso","BOTNOT"
"GusiCarmona",0.128515833759837,"#AsambleaLegislativa","BOTNOT"
"GustavoLazdin",0.0607801135208407,"#1MVamosJuntos","BOTNOT"
"GustavoTavo44",0.182079031309288,"#MacriEnElCongreso","BOTNOT"
"Gusticiero2",0.0350826433931558,"#AlCongresoConMacri","BOTNOT"
"HCDN2",0.914416185960266,"#Macri","BOT"
"HECTRAFA",0.0481136657077545,"#AlCongresoConMacri","BOTNOT"
"HICHELO87",0.53617614776787,"#AsambleaLegislativa","BOTNOT"
"HIRSONB",0.194667737284505,"#1M","BOTNOT"
"HUGOMARVIGGIANO",0.53617614776787,"#Macri","BOTNOT"
"Hakk_FA",0.0444788321741982,"#1M","BOTNOT"
"HamiltonHidalgo",0.0607801135208407,"#MacriEnElCongreso","BOTNOT"
"HanniaD",0.052029365506959,"#MacriEnElCongreso","BOTNOT"
"Har10",0.0379801364663761,"#MacriEnElCongreso","BOTNOT"
"HeiOsuna",0.148120708329673,"#1M","BOTNOT"
"HeiselDaniel",0.158817464242006,"#MacriEnElCongreso","BOTNOT"
"HeleBorquez",0.355186217086113,"#Macri","BOTNOT"
"HelgueroRoberto",0.148120708329673,"#AlCongresoConMacri","BOTNOT"
"HerGarciarena",0.0607801135208407,"#MacriEnElCongreso","BOTNOT"
"HernanLattancio",0.0444788321741982,"#AlCongresoConMacri","BOTNOT"
"HernanMAlonso",0.0656555619800429,"#AperturaSesiones","BOTNOT"
"HernanN_N",0.0562449121005188,"#MacriEnElCongreso","BOTNOT"
"Hilda_Matilde",0.25152334764543,"#1M","BOTNOT"
"Hope_Hopecita",0.0607801135208407,"#1M","BOTNOT"
"HorcajoEloy",0.0765131067279284,"#Macri","BOTNOT"
"Hugo36628504",0.052029365506959,"#Macri","BOTNOT"
"HugoFer_Perez",0.0562449121005188,"#MacriEnElCongreso","BOTNOT"
"HugoSantaromita",0.0708925733007609,"#1M","BOTNOT"
"Hugoescobar_PAS",0.103285734671236,"#AlCongresoConMacri","BOTNOT"
"HushCon",0.148120708329673,"#Macri","BOTNOT"
"ISinSeeker",0.300816711527256,"#Macri","BOTNOT"
"IgnacioLoBello",0.194667737284505,"#Macri","BOTNOT"
"IlduceArgentina",0.0323987547370742,"#AlCongresoConMacri","BOTNOT"
"ImicamCc",0.495057564008046,"#MacriEnElCongreso","BOTNOT"
"Ineees71",0.0562449121005188,"#MacriEnElCongreso","BOTNOT"
"InesCastresana",0.576808656254886,"#1MVamosJuntos","BOTNOT"
"InesVera15",0.300816711527256,"#MacriEnElCongreso","BOTNOT"
"InfamousHuka",0.968917166655973,"#1M","BOT"
"InfoMteCaseros",0.111167191085188,"#MacriEnElCongreso","BOTNOT"
"InsfranRamon",0.907746547378614,"#MacriEnElCongreso","BOT"
"InsurrectaR",0.0825396626774012,"#Macri","BOTNOT"
"Intiano14",0.207905573288023,"#AlCongresoConMacri","BOTNOT"
"IribarneErnesto",0.724840216041015,"#MacriEnElCongreso","BOT"
"IrinaGoye",0.0299138233514213,"#1MVamosJuntos","BOTNOT"
"IrvingMarquez9",0.0656555619800429,"#1M","BOTNOT"
"Isofroniza",0.515643330531229,"#1M","BOTNOT"
"IssaCgv",0.0444788321741982,"#1M","BOTNOT"
"IvannaAllendez",0.0708925733007609,"#1MVamosJuntos","BOTNOT"
"Ive9S",0.0562449121005188,"#1MVamosJuntos","BOTNOT"
"IvoRoaa",0.0254864249403189,"#AlCongresoConMacri","BOTNOT"
"IzakSwanson",0.616428062638762,"#1M","BOT"
"JANEBRASKA",0.556587037349653,"#1M","BOTNOT"
"JAV681",0.53617614776787,"#Macri","BOTNOT"
"JFERRERS",0.300816711527256,"#Macri","BOTNOT"
"JGesner1",0.0959027621411744,"#1M","BOTNOT"
"JJAM1981",0.515643330531229,"#1M","BOTNOT"
"JLovenZulia",0.0959027621411744,"#1M","BOTNOT"
"JMorquez",0.336555195487199,"#1M","BOTNOT"
"JORFEROLI",0.0825396626774012,"#1MVamosJuntos","BOTNOT"
"JOSEVICENTEHARO",0.0656555619800429,"#1M","BOTNOT"
"JPROVarela",0.25152334764543,"#1MVamosJuntos","BOTNOT"
"JProCtes",0.0765131067279284,"#1MVamosJuntos","BOTNOT"
"JProMnes",0.0481136657077545,"#1MVamosJuntos","BOTNOT"
"JTejeramx",0.0825396626774012,"#1M","BOTNOT"
"JULISCHIMPF",0.0562449121005188,"#AlCongresoConMacri","BOTNOT"
"J_D_7",0.0379801364663761,"#Macri","BOTNOT"
"J_U_A_N_J_O_",0.0765131067279284,"#AlCongresoConMacri","BOTNOT"
"JanecitaGomez",0.148120708329673,"#MacriEnElCongreso","BOTNOT"
"JanethMassi",0.128515833759837,"#1MVamosJuntos","BOTNOT"
"JaremtchukM",0.0607801135208407,"#AperturaDeSesiones","BOTNOT"
"JavierG75611733",0.148120708329673,"#MacriEnElCongreso","BOTNOT"
"JavierLugo",0.103285734671236,"#1M","BOTNOT"
"Javotelopez",0.0656555619800429,"#MacriEnElCongreso","BOTNOT"
"JazBeccar",0.0411067402195677,"#1MVamosJuntos","BOTNOT"
"Jeanantoine12",0.0825396626774012,"#MacriEnElCongreso","BOTNOT"
"JereCco1",0.0889951559667924,"#Macri","BOTNOT"
"JesicaOcampo6",0.413569897933165,"#AlCongresoConMacri","BOTNOT"
"Jesu714",0.0825396626774012,"#Macri","BOTNOT"
"Jesumusica",0.0444788321741982,"#1M","BOTNOT"
"Jhngaleano",0.0825396626774012,"#MacriEnElCongreso","BOTNOT"
"JimboSmith420",0.65455964610715,"#1M","BOT"
"Jimecanch",0.433677433532932,"#MacriEnElCongreso","BOTNOT"
"Jimohamad",0.971304162246805,"#1MVamosJuntos","BOT"
"JoeCore8",0.0411067402195677,"#AlCongresoConMacri","BOTNOT"
"JoelCabMolina",0.0481136657077545,"#Macri","BOTNOT"
"JohaAlvz",0.0889951559667924,"#1M","BOTNOT"
"JonatanCarne",0.119569866519679,"#MacriEnElCongreso","BOTNOT"
"JonathanIdrogo",0.221795687690215,"#1M","BOTNOT"
"JorgeLF2011",0.103285734671236,"#AlCongresoConMacri","BOTNOT"
"Jose_fariass",0.941619004986171,"#1M","BOT"
"Josee_Spears",0.158817464242006,"#1M","BOTNOT"
"JosefinaAriela",0.0656555619800429,"#AlCongresoConMacri","BOTNOT"
"Josefinagomez_",0.207905573288023,"#Macri","BOTNOT"
"Joseperez495",0.318418856131781,"#1M","BOTNOT"
"Josh_Macri",0.0444788321741982,"#Macri","BOTNOT"
"Jotaeme1000",0.221795687690215,"#1MVamosJuntos","BOTNOT"
"JotagonzArias",0.0656555619800429,"#MacriEnElCongreso","BOTNOT"
"JoudhidayaMima",0.672938751801702,"#AlCongresoConMacri","BOT"
"JuanManuelhp1",0.119569866519679,"#1M","BOTNOT"
"JuanMarinoTPR",0.0562449121005188,"#1M","BOTNOT"
"JuanPabloCtes",0.374266788182162,"#MacriEnElCongreso","BOTNOT"
"JuanTurello",0.0765131067279284,"#MacriEnElCongreso","BOTNOT"
"Juan_Sebastian",0.0411067402195677,"#AlCongresoConMacri","BOTNOT"
"JuancitoArnaudo",0.0379801364663761,"#Macri","BOTNOT"
"JuancitoMoreira",0.119569866519679,"#Macri","BOTNOT"
"Juancmarino",0.0708925733007609,"#1M","BOTNOT"
"Juanrec",0.194667737284505,"#AlCongresoConMacri","BOTNOT"
"JudithTiauiti",0.119569866519679,"#1MVamosJuntos","BOTNOT"
"JuliRiverPlate",0.0379801364663761,"#AlCongresoConMacri","BOTNOT"
"JuliTentor",0.0276140429422608,"#Macri","BOTNOT"
"Juli_Loffre",0.0481136657077545,"#1MVamosJuntos","BOTNOT"
"JulianNirvana",0.0350826433931558,"#Macri","BOTNOT"
"JulianaCbaArg",0.103285734671236,"#MacriEnElCongreso","BOTNOT"
"JulianitaSj",0.0765131067279284,"#1M","BOTNOT"
"JuliannOrozco",0.0444788321741982,"#MacriEnElCongreso","BOTNOT"
"JuliiMelli",0.0379801364663761,"#MacriEnElCongreso","BOTNOT"
"JulitaBarcelo",0.0562449121005188,"#1MVamosJuntos","BOTNOT"
"JulyQuiroga_",0.300816711527256,"#MacriEnElCongreso","BOTNOT"
"JuventudPRORcia",0.495057564008046,"#1MVamosJuntos","BOTNOT"
"Jxenize",0.0889951559667924,"#MacriEnElCongreso","BOTNOT"
"KIDPRO2002",0.0889951559667924,"#1M","BOTNOT"
"Kacquak",0.0607801135208407,"#1M","BOTNOT"
"Kanejackson08",0.267344003063405,"#1M","BOTNOT"
"KarenCM27",0.128515833759837,"#1M","BOTNOT"
"KarenPauula",0.0825396626774012,"#AsambleaLegislativa","BOTNOT"
"KarinaMora69",0.0562449121005188,"#1MVamosJuntos","BOTNOT"
"KarinaPastor9",0.65455964610715,"#1MVamosJuntos","BOT"
"Karyt_o",0.0889951559667924,"#Macri","BOTNOT"
"KataCaradda",0.0379801364663761,"#Macri","BOTNOT"
"Kathycrichigno",0.0889951559667924,"#AsambleaLegislativa","BOTNOT"
"KattyMo48341161",0.635706839522915,"#1MVamosJuntos","BOT"
"KesheArgentina",0.454005729161407,"#1MVamosJuntos","BOTNOT"
"KetteAna",0.0708925733007609,"#AlCongresoConMacri","BOTNOT"
"KevinBurruchaga",0.0889951559667924,"#1MVamosJuntos","BOTNOT"
"KiariGamza",0.119569866519679,"#AlCongresoConMacri","BOTNOT"
"Kimploplo",0.0607801135208407,"#1M","BOTNOT"
"KinFrancisco",0.207905573288023,"#1MVamosJuntos","BOTNOT"
"KrmenCT",0.267344003063405,"#1M","BOTNOT"
"KundyMacias",0.25152334764543,"#1MVamosJuntos","BOTNOT"
"KyleThePug",0.0656555619800429,"#1M","BOTNOT"
"LAQP1964",0.0562449121005188,"#1M","BOTNOT"
"LISSABTH",0.0889951559667924,"#Macri","BOTNOT"
"LKotlowiec",0.53617614776787,"#Macri","BOTNOT"
"LPalola",0.0708925733007609,"#1M","BOTNOT"
"LVarizat",0.052029365506959,"#Macri","BOTNOT"
"La90lagopuelo",0.866990193110338,"#Macri","BOT"
"LaCamporaVL",0.0825396626774012,"#MacriEnElCongreso","BOTNOT"
"LaFox__",0.0299138233514213,"#AlCongresoConMacri","BOTNOT"
"LaRollinga1",0.393746460000491,"#MacriEnElCongreso","BOTNOT"
"LaRosaCba",0.0889951559667924,"#1MVamosJuntos","BOTNOT"
"LaTanaSur",0.0959027621411744,"#AlCongresoConMacri","BOTNOT"
"Labellucci",0.0765131067279284,"#AlCongresoConMacri","BOTNOT"
"Lacky1973",0.0825396626774012,"#AlCongresoConMacri","BOTNOT"
"LadivVidal",0.393746460000491,"#1M","BOTNOT"
"LapibaesaRC",0.0825396626774012,"#MacriEnElCongreso","BOTNOT"
"Laserena_28126",0.0656555619800429,"#Macri","BOTNOT"
"LauKemera",0.128515833759837,"#AsambleaLegislativa","BOTNOT"
"LauraMBFO",0.0765131067279284,"#MacriEnElCongreso","BOTNOT"
"LauraM_574",0.0889951559667924,"#Macri","BOTNOT"
"Lauraat2002",0.0656555619800429,"#AlCongresoConMacri","BOTNOT"
"LaurentPilar",0.0765131067279284,"#Macri","BOTNOT"
"Lauta_Gonzalez",0.0481136657077545,"#AlCongresoConMacri","BOTNOT"
"LautaroSartori1",0.0444788321741982,"#AlCongresoConMacri","BOTNOT"
"LautiiGalo",0.0350826433931558,"#AlCongresoConMacri","BOTNOT"
"LavalleNoticias",0.616428062638762,"#MacriEnElCongreso","BOT"
"LeanIrigoyen26",0.0411067402195677,"#1MVamosJuntos","BOTNOT"
"Lean_chinito2",0.0323987547370742,"#Macri","BOTNOT"
"Leancitx",0.0481136657077545,"#Macri","BOTNOT"
"LeandroLuzzi",0.052029365506959,"#Macri","BOTNOT"
"LeandroSMogni",0.0825396626774012,"#AlCongresoConMacri","BOTNOT"
"LecourRut",0.556587037349653,"#MacriEnElCongreso","BOTNOT"
"LeeoArrietaXN",0.0323987547370742,"#Macri","BOTNOT"
"LeiTo_Leandro",0.0656555619800429,"#Macri","BOTNOT"
"Lena777Guevara",0.052029365506959,"#1MVamosJuntos","BOTNOT"
"LeoLoustau98",0.0708925733007609,"#Macri","BOTNOT"
"LeoPerrotta",0.0350826433931558,"#Macri","BOTNOT"
"Leocicozzi",0.0299138233514213,"#AperturaSesiones","BOTNOT"
"LescNoriega",0.148120708329673,"#AsambleaLegislativa","BOTNOT"
"Leti_cienta",0.0411067402195677,"#1MVamosJuntos","BOTNOT"
"LeyesOk",0.318418856131781,"#1MVamosJuntos","BOTNOT"
"Li_amarilla",0.0481136657077545,"#AsambleaLegislativa","BOTNOT"
"Licenrodriguez",0.0607801135208407,"#1MVamosJuntos","BOTNOT"
"LidiaCantalupo",0.207905573288023,"#1MVamosJuntos","BOTNOT"
"LiendoLauri",0.103285734671236,"#1M","BOTNOT"
"LilaLdelaVega",0.0959027621411744,"#1MVamosJuntos","BOTNOT"
"LilianaKenna",0.616428062638762,"#1MVamosJuntos","BOT"
"Lililaumas",0.0708925733007609,"#1MVamosJuntos","BOTNOT"
"LioiMariano",0.374266788182162,"#MacriEnElCongreso","BOTNOT"
"Lisaveniero",0.0323987547370742,"#MacriEnElCongreso","BOTNOT"
"LiuzziAlan",0.0959027621411744,"#Macri","BOTNOT"
"LizaBraghieri",0.0299138233514213,"#MacriEnElCongreso","BOTNOT"
"Llegui1968",0.221795687690215,"#Macri","BOTNOT"
"Lolitasiempre60",0.158817464242006,"#1MVamosJuntos","BOTNOT"
"LoreAlmeidaa",0.0323987547370742,"#AlCongresoConMacri","BOTNOT"
"LowerClassMag",0.103285734671236,"#1M","BOTNOT"
"LuRosado1",0.236336911395384,"#1MVamosJuntos","BOTNOT"
"Lu_CuervaK",0.0379801364663761,"#MacriEnElCongreso","BOTNOT"
"Lu_Liberman",0.111167191085188,"#MacriEnElCongreso","BOTNOT"
"Lu_Xaico",0.0825396626774012,"#MacriEnElCongreso","BOTNOT"
"LucasCasadey",0.0235187716053296,"#AperturaDeSesiones","BOTNOT"
"LucasDelRojo32",0.0562449121005188,"#Macri","BOTNOT"
"LucasQuatrochio",0.0481136657077545,"#1MVamosJuntos","BOTNOT"
"Lucaseb692Lucas",0.221795687690215,"#Macri","BOTNOT"
"LucasiFerrari",0.0607801135208407,"#MacriEnElCongreso","BOTNOT"
"LuchiCai_07",0.0562449121005188,"#MacriEnElCongreso","BOTNOT"
"Lucho_o92",0.900613629858979,"#MacriEnElCongreso","BOT"
"LuciaLuna63",0.103285734671236,"#1MVamosJuntos","BOTNOT"
"LucianaBolson",0.576808656254886,"#AlCongresoConMacri","BOTNOT"
"Luciernaga458",0.138026189602166,"#1M","BOTNOT"
"LuciooNicolas",0.0825396626774012,"#Macri","BOTNOT"
"LucreciaZarago2",0.960548447637326,"#1MVamosJuntos","BOT"
"LuisDSaya",0.0350826433931558,"#1M","BOTNOT"
"LuisICrespo",0.336555195487199,"#1M","BOTNOT"
"LuisPiloDiaz",0.0444788321741982,"#MacriEnElCongreso","BOTNOT"
"LuisitoRiver97",0.596776171128277,"#1MVamosJuntos","BOTNOT"
"LukitasPetrone",0.0323987547370742,"#AlCongresoConMacri","BOTNOT"
"Luli_Sittner",0.138026189602166,"#AlCongresoConMacri","BOTNOT"
"Lulicolladook",0.0562449121005188,"#AlCongresoConMacri","BOTNOT"
"Lulidelfino",0.0607801135208407,"#Macri","BOTNOT"
"LulyMar32742697",0.785507601006845,"#1MVamosJuntos","BOT"
"Lutiernago",0.052029365506959,"#Macri","BOTNOT"
"LuuVenturuzzi",0.0444788321741982,"#1MVamosJuntos","BOTNOT"
"LuuchoMan",0.0562449121005188,"#MacriEnElCongreso","BOTNOT"
"LuzArceOK",0.0444788321741982,"#MacriEnElCongreso","BOTNOT"
"LuzPatriciaLeal",0.336555195487199,"#Macri","BOTNOT"
"MAPEHKO",0.194667737284505,"#Macri","BOTNOT"
"MARCOSCEGARRA",0.0959027621411744,"#1M","BOTNOT"
"MARCOSROSETTI80",0.846820268450926,"#1MVamosJuntos","BOT"
"MARIASILVIAMEDI",0.25152334764543,"#1MVamosJuntos","BOTNOT"
"MARIOLARANQN",0.0765131067279284,"#1MVamosJuntos","BOTNOT"
"MARITE_AR",0.119569866519679,"#MacriEnElCongreso","BOTNOT"
"MARYSABEL8A",0.25152334764543,"#1M","BOTNOT"
"MASHINEGRITO",0.148120708329673,"#1M","BOTNOT"
"MB_Alejo",0.052029365506959,"#MacriEnElCongreso","BOTNOT"
"MCARR72",0.0562449121005188,"#AlCongresoConMacri","BOTNOT"
"MCaldez",0.0481136657077545,"#Macri","BOTNOT"
"MDeBelliz",0.25152334764543,"#Macri","BOTNOT"
"MEABLALO",0.0765131067279284,"#MacriEnElCongreso","BOTNOT"
"MENALBET",0.182079031309288,"#1MVamosJuntos","BOTNOT"
"MILACARRERO",0.148120708329673,"#1MVamosJuntos","BOTNOT"
"MIR_M",0.236336911395384,"#AperturaDeSesiones","BOTNOT"
"MKmaiko",0.374266788182162,"#AlCongresoConMacri","BOTNOT"
"MSaldao",0.0825396626774012,"#1MVamosJuntos","BOTNOT"
"MTrosch",0.221795687690215,"#MacriEnElCongreso","BOTNOT"
"MVellegal",0.0959027621411744,"#1MVamosJuntos","BOTNOT"
"M_Bronenberg",0.138026189602166,"#1MVamosJuntos","BOTNOT"
"M__Sabrina",0.0299138233514213,"#1MVamosJuntos","BOTNOT"
"MaayQuiroga",0.182079031309288,"#AlCongresoConMacri","BOTNOT"
"MabelRPeralta",0.111167191085188,"#1MVamosJuntos","BOTNOT"
"MabrujaFreire",0.052029365506959,"#AlCongresoConMacri","BOTNOT"
"MagaritaVarela",0.207905573288023,"#MacriEnElCongreso","BOTNOT"
"MaggiAmalia",0.0379801364663761,"#Macri","BOTNOT"
"MagninMeli",0.0444788321741982,"#AlCongresoConMacri","BOTNOT"
"MaguiTricolor",0.0299138233514213,"#Macri","BOTNOT"
"Magui_Carneris",0.0444788321741982,"#AperturaSesiones","BOTNOT"
"MairaBelen97",0.0656555619800429,"#1MVamosJuntos","BOTNOT"
"MairaSjuaRez",0.0481136657077545,"#MacriEnElCongreso","BOTNOT"
"Majo82668192",0.672938751801702,"#1MVamosJuntos","BOT"
"MajoSaSchoos",0.0765131067279284,"#MacriEnElCongreso","BOTNOT"
"Malaquias80",0.0379801364663761,"#Macri","BOTNOT"
"MalenaMalena271",0.0765131067279284,"#AlCongresoConMacri","BOTNOT"
"Mamunirsm",0.283782475135694,"#MacriEnElCongreso","BOTNOT"
"ManoloSolorzano",0.128515833759837,"#1M","BOTNOT"
"Manu2027",0.0350826433931558,"#1MVamosJuntos","BOTNOT"
"ManuFerra86",0.0481136657077545,"#Macri","BOTNOT"
"Manuel9Garcia",0.0765131067279284,"#MacriEnElCongreso","BOTNOT"
"ManuelOyi",0.052029365506959,"#AlCongresoConMacri","BOTNOT"
"ManzanoLuis",0.283782475135694,"#1M","BOTNOT"
"MaqarenaS",0.0299138233514213,"#1MVamosJuntos","BOTNOT"
"MaquiaveloNico_",0.0481136657077545,"#Macri","BOTNOT"
"MarJuar155",0.111167191085188,"#AlCongresoConMacri","BOTNOT"
"Mara99595942",0.148120708329673,"#Macri","BOTNOT"
"MaraABG",0.0411067402195677,"#AlCongresoConMacri","BOTNOT"
"Maraura0703Aura",0.556587037349653,"#1M","BOTNOT"
"MarbeliaSarmien",0.690801916006448,"#1M","BOT"
"MarceAlcortaok",0.148120708329673,"#Macri","BOTNOT"
"MarceGouchanian",0.0708925733007609,"#MacriEnElCongreso","BOTNOT"
"MarcelitoAndres",0.355186217086113,"#MacriEnElCongreso","BOTNOT"
"Marcelo61159",0.0562449121005188,"#Macri","BOTNOT"
"MarceloGuzmanF",0.0708925733007609,"#Macri","BOTNOT"
"MarceloVenturaR",0.138026189602166,"#1MVamosJuntos","BOTNOT"
"Marcelo_Trias",0.0379801364663761,"#MacriEnElCongreso","BOTNOT"
"Marco_Gon25",0.0411067402195677,"#1M","BOTNOT"
"MargaritaKey",0.0607801135208407,"#1M","BOTNOT"
"Margasanti",0.103285734671236,"#1MVamosJuntos","BOTNOT"
"MariaBelenVall",0.0379801364663761,"#Macri","BOTNOT"
"MariaGiol",0.0607801135208407,"#1MVamosJuntos","BOTNOT"
