"screenName","point","hashtag","BOTNOT"
"Valeriabor9",0.103285734671236,"#TodosConAlberto","BOTNOT"
"Valkiryaok",0.0708925733007609,"#AperturadeSesiones","BOTNOT"
"VaninaPi",0.0825396626774012,"#Abortolegal2020","BOTNOT"
"Varondelis",0.454005729161407,"#AperturadeSesiones","BOTNOT"
"Vasco52723334",0.128515833759837,"#AperturadeSesiones","BOTNOT"
"VascoVero",0.111167191085188,"#AsambleaLegislativa2020","BOTNOT"
"VdCatalina",0.052029365506959,"#AperturadeSesiones","BOTNOT"
"VePanzerini",0.0444788321741982,"#Abortolegal2020","BOTNOT"
"Vera319227551",0.103285734671236,"#AperturadeSesiones","BOTNOT"
"VerdadBahiense",0.495057564008046,"#AsambleaLegislativa2020","BOTNOT"
"VeroNikita58",0.0959027621411744,"#Abortolegal2020","BOTNOT"
"VeroValverdeMza",0.283782475135694,"#AperturadeSesiones","BOTNOT"
"Vero_Tolaba",0.0607801135208407,"#Abortolegal2020","BOTNOT"
"Vickyfahnrich",0.0765131067279284,"#AperturadeSesiones","BOTNOT"
"Vickymontonero",0.0299138233514213,"#AsambleaLegislativa2020","BOTNOT"
"VicuMaidana",0.0379801364663761,"#AperturadeSesiones","BOTNOT"
"VignistaAgus10",0.119569866519679,"#TodosConAlberto","BOTNOT"
"ViiEnriquez",0.128515833759837,"#AsambleaLegislativa2020","BOTNOT"
"Vikicuevas_",0.138026189602166,"#Abortolegal2020","BOTNOT"
"ViolenciaRiva16",0.300816711527256,"#Abortolegal2020","BOTNOT"
"Vir_Sivori",0.0708925733007609,"#TodosConAlberto","BOTNOT"
"Virginia_Levin",0.1701324265303,"#AsambleaLegislativa2020","BOTNOT"
"Vitoria65016278",0.138026189602166,"#AsambleaLegislativa2020","BOTNOT"
"VivikingCaleta",0.207905573288023,"#Abortolegal2020","BOTNOT"
"VrenelyD",0.148120708329673,"#Abortolegal2020","BOTNOT"
"WAPI2011",0.0411067402195677,"#TodosConAlberto","BOTNOT"
"WENST11",0.824211883217638,"#Abortolegal2020","BOT"
"WalDiaz_Kerbs",0.0765131067279284,"#AperturadeSesiones","BOTNOT"
"Wally6310",0.267344003063405,"#AlbertoFernandez","BOTNOT"
"WalterFassina",0.0323987547370742,"#AsambleaLegislativa2020","BOTNOT"
"WalterVuotoTDF",0.0825396626774012,"#AperturadeSesiones","BOTNOT"
"Worges",0.1701324265303,"#AsambleaLegislativa2020","BOTNOT"
"Xe014",0.138026189602166,"#AsambleaLegislativa2020","BOTNOT"
"Ximenays",0.207905573288023,"#TodosConAlberto","BOTNOT"
"XiomaraRubio",0.128515833759837,"#Abortolegal2020","BOTNOT"
"Xxxxxxxxxxx202",0.0765131067279284,"#TodosConAlberto","BOTNOT"
"YADIRA_CHAPARRO",0.740959858610242,"#Abortolegal2020","BOT"
"YFedrik",0.0299138233514213,"#Abortolegal2020","BOTNOT"
"YOON51593",0.138026189602166,"#Abortolegal2020","BOTNOT"
"YaNoTeAguanto",0.111167191085188,"#Abortolegal2020","BOTNOT"
"YaelgriBoka",0.0825396626774012,"#Abortolegal2020","BOTNOT"
"Yami52630873",0.25152334764543,"#AlbertoFernandez","BOTNOT"
"YamiEsmay",0.182079031309288,"#TodosConAlberto","BOTNOT"
"Yan_Spears",0.0765131067279284,"#Abortolegal2020","BOTNOT"
"Yaninazoriuq",0.158817464242006,"#AperturadeSesiones","BOTNOT"
"Yesii_Leal",0.0299138233514213,"#Abortolegal2020","BOTNOT"
"YisusFlower14",0.194667737284505,"#TodosConAlberto","BOTNOT"
"YoCafeinomana",0.0444788321741982,"#AperturadeSesiones","BOTNOT"
"YoSoyShe_Ra",0.103285734671236,"#AsambleaLegislativa2020","BOTNOT"
"YoSusana_ok",0.103285734671236,"#AlbertoFernandez","BOTNOT"
"Yocabrita5931",0.336555195487199,"#AperturadeSesiones","BOTNOT"
"Yoopino181",0.207905573288023,"#AperturadeSesiones","BOTNOT"
"YouAreMyBezoar",0.0481136657077545,"#Abortolegal2020","BOTNOT"
"YzMaiden",0.0411067402195677,"#Abortolegal2020","BOTNOT"
"ZHIVAGODOCTOR",0.0959027621411744,"#AsambleaLegislativa2020","BOTNOT"
"ZOEBEDINELLI",0.556587037349653,"#Abortolegal2020","BOTNOT"
"ZabalaAraceli",0.0444788321741982,"#AperturadeSesiones","BOTNOT"
"ZabdielySerrano",0.128515833759837,"#Abortolegal2020","BOTNOT"
"Zajaro",0.128515833759837,"#AperturadeSesiones","BOTNOT"
"ZilOliv_",0.236336911395384,"#AperturadeSesiones","BOTNOT"
"Zoetu9",0.0562449121005188,"#AsambleaLegislativa2020","BOTNOT"
"Zubill",0.0708925733007609,"#AperturadeSesiones","BOTNOT"
"ZurdodeLaPlata",0.0299138233514213,"#AperturadeSesiones","BOTNOT"
"_Elenapacheco",0.0708925733007609,"#AperturadeSesiones","BOTNOT"
"_IsabelMoreno27",0.0959027621411744,"#Abortolegal2020","BOTNOT"
"_NoeliaMagali",0.0411067402195677,"#Abortolegal2020","BOTNOT"
"_ParodiCamila",0.158817464242006,"#Abortolegal2020","BOTNOT"
"_SofiPonce",0.052029365506959,"#TodosConAlberto","BOTNOT"
"_VictoriaHerrer",0.0254864249403189,"#TodosConAlberto","BOTNOT"
"_Yeol_2015_",0.857201768965115,"#AperturadeSesiones","BOT"
"__Ramirezzzzz",0.158817464242006,"#Abortolegal2020","BOTNOT"
"___nic0las",0.0656555619800429,"#TodosConAlberto","BOTNOT"
"__agusstna",0.0276140429422608,"#Abortolegal2020","BOTNOT"
"_alelizoppi",0.182079031309288,"#Abortolegal2020","BOTNOT"
"_andreasm",0.0444788321741982,"#Abortolegal2020","BOTNOT"
"_angelit4",0.052029365506959,"#AsambleaLegislativa2020","BOTNOT"
"_awakenmysenses",0.300816711527256,"#Abortolegal2020","BOTNOT"
"_bambix_",0.433677433532932,"#AperturadeSesiones","BOTNOT"
"_basinnn",0.0235187716053296,"#Abortolegal2020","BOTNOT"
"_brendaord",0.0350826433931558,"#AperturadeSesiones","BOTNOT"
"_crxshxd",0.194667737284505,"#Abortolegal2020","BOTNOT"
"_duketa",0.052029365506959,"#Abortolegal2020","BOTNOT"
"_ejuliana",0.0350826433931558,"#Abortolegal2020","BOTNOT"
"_elwoodblues",0.0562449121005188,"#AsambleaLegislativa2020","BOTNOT"
"_enzoer",0.0444788321741982,"#Abortolegal2020","BOTNOT"
"_florenj",0.0656555619800429,"#Abortolegal2020","BOTNOT"
"_freckledangel",0.0708925733007609,"#Abortolegal2020","BOTNOT"
"_giulirossi",0.0889951559667924,"#AsambleaLegislativa2020","BOTNOT"
"_gmncr",0.0276140429422608,"#Abortolegal2020","BOTNOT"
"_jazmincit8",0.454005729161407,"#TodosConAlberto","BOTNOT"
"_joa11_",0.0825396626774012,"#Abortolegal2020","BOTNOT"
"_larmand",0.0323987547370742,"#AperturadeSesiones","BOTNOT"
"_lourdesmelina",0.0656555619800429,"#Abortolegal2020","BOTNOT"
"_lttiO",0.0411067402195677,"#AlbertoFernandez","BOTNOT"
"_lud1000a",0.0379801364663761,"#Abortolegal2020","BOTNOT"
"_maicampora",0.0481136657077545,"#Abortolegal2020","BOTNOT"
"_marrtinaa_",0.0411067402195677,"#Abortolegal2020","BOTNOT"
"_martidelbarco",0.111167191085188,"#AsambleaLegislativa2020","BOTNOT"
"_martinacosta",0.0562449121005188,"#Abortolegal2020","BOTNOT"
"_martss",0.0379801364663761,"#TodosConAlberto","BOTNOT"
"_rexica",0.0379801364663761,"#Abortolegal2020","BOTNOT"
"_rocipalavecino",0.0323987547370742,"#Abortolegal2020","BOTNOT"
"_ronava",0.0481136657077545,"#AperturadeSesiones","BOTNOT"
"_salasali",0.0656555619800429,"#AsambleaLegislativa2020","BOTNOT"
"_sebasmiranda",0.0350826433931558,"#Abortolegal2020","BOTNOT"
"_sindivan",0.0765131067279284,"#Abortolegal2020","BOTNOT"
"_sololivera",0.119569866519679,"#Abortolegal2020","BOTNOT"
"_tacuaral",0.0379801364663761,"#AsambleaLegislativa2020","BOTNOT"
"_tutatorres",0.0350826433931558,"#AsambleaLegislativa2020","BOTNOT"
"_vaniperez",0.119569866519679,"#AsambleaLegislativa2020","BOTNOT"
"_violegaunaa",0.0323987547370742,"#AsambleaLegislativa2020","BOTNOT"
"a1e1a4ebadd744c",0.194667737284505,"#AperturadeSesiones","BOTNOT"
"aaemmlopez",0.300816711527256,"#TodosConAlberto","BOTNOT"
"aagustebaldi",0.0276140429422608,"#AperturadeSesiones","BOTNOT"
"abbigom",0.0444788321741982,"#Abortolegal2020","BOTNOT"
"abelmiranda05",0.0323987547370742,"#AperturadeSesiones","BOTNOT"
"abilabae",0.0765131067279284,"#AsambleaLegislativa2020","BOTNOT"
"abovard",0.0607801135208407,"#Abortolegal2020","BOTNOT"
"abrielizabeth",0.0299138233514213,"#Abortolegal2020","BOTNOT"
"abrilffernandez",0.0444788321741982,"#Abortolegal2020","BOTNOT"
"abrilgrande12",0.1701324265303,"#AperturadeSesiones","BOTNOT"
"absolutlali",0.119569866519679,"#TodosConAlberto","BOTNOT"
"aby_balbas",0.0444788321741982,"#Abortolegal2020","BOTNOT"
"acatalano",0.0708925733007609,"#AlbertoFernandez","BOTNOT"
"acentoenlav",0.0889951559667924,"#TodosConAlberto","BOTNOT"
"achbannatalia",0.0607801135208407,"#AsambleaLegislativa2020","BOTNOT"
"actrices_arg",0.0656555619800429,"#Abortolegal2020","BOTNOT"
"acua_juana",0.0889951559667924,"#AperturadeSesiones","BOTNOT"
"adnciudad",0.128515833759837,"#AperturadeSesiones","BOTNOT"
"adolsanti",0.0607801135208407,"#AperturadeSesiones","BOTNOT"
"adri_lamorocha",0.138026189602166,"#TodosConAlberto","BOTNOT"
"adri_moio",0.0607801135208407,"#AperturadeSesiones","BOTNOT"
"adrialf",0.0708925733007609,"#AperturadeSesiones","BOTNOT"
"adriana0725",0.0825396626774012,"#Abortolegal2020","BOTNOT"
"adrianabusty",0.824211883217638,"#AperturadeSesiones","BOT"
"adrianaesthela",0.0562449121005188,"#Abortolegal2020","BOTNOT"
"adrianahar",0.0959027621411744,"#AperturadeSesiones","BOTNOT"
"adrianalpmqlp",0.148120708329673,"#TodosConAlberto","BOTNOT"
"adriancp_h",0.0765131067279284,"#AsambleaLegislativa2020","BOTNOT"
"adrigraes",0.128515833759837,"#AperturadeSesiones","BOTNOT"
"adrilu_80",0.0708925733007609,"#Abortolegal2020","BOTNOT"
"agendadegeneros",0.515643330531229,"#Abortolegal2020","BOTNOT"
"aggosmar",0.0323987547370742,"#AsambleaLegislativa2020","BOTNOT"
"agosdigliodok",0.318418856131781,"#Abortolegal2020","BOTNOT"
"agosimo",0.0481136657077545,"#Abortolegal2020","BOTNOT"
"agosleila",0.0765131067279284,"#Abortolegal2020","BOTNOT"
"agossavaresi",0.052029365506959,"#TodosConAlberto","BOTNOT"
"aguchota",0.0481136657077545,"#Abortolegal2020","BOTNOT"
"agugalindez",0.0379801364663761,"#AsambleaLegislativa2020","BOTNOT"
"agujaaguja",0.0607801135208407,"#AsambleaLegislativa2020","BOTNOT"
"agus_pentrelli",0.0444788321741982,"#AperturadeSesiones","BOTNOT"
"agusabrego_",0.0299138233514213,"#Abortolegal2020","BOTNOT"
"agusbaldachis",0.111167191085188,"#Abortolegal2020","BOTNOT"
"agusdaloisio_",0.0481136657077545,"#Abortolegal2020","BOTNOT"
"agusdelatorre",0.0656555619800429,"#Abortolegal2020","BOTNOT"
"agusgancedook",0.0379801364663761,"#AperturadeSesiones","BOTNOT"
"agusmuruaok",0.207905573288023,"#AlbertoFernandez","BOTNOT"
"aguspeterson1",0.1701324265303,"#TodosConAlberto","BOTNOT"
"agusticarcamo",0.0323987547370742,"#Abortolegal2020","BOTNOT"
"agustilop",0.0562449121005188,"#Abortolegal2020","BOTNOT"
"agustin_comas",0.0825396626774012,"#AperturadeSesiones","BOTNOT"
"agustinabanios",0.672938751801702,"#Abortolegal2020","BOT"
"agustinaboza",0.0562449121005188,"#AsambleaLegislativa2020","BOTNOT"
"agustinaramayo1",0.0411067402195677,"#AsambleaLegislativa2020","BOTNOT"
"agustinarodas00",0.052029365506959,"#Abortolegal2020","BOTNOT"
"agustinnabelenn",0.0607801135208407,"#Abortolegal2020","BOTNOT"
"agustinsaave09",0.0825396626774012,"#AperturadeSesiones","BOTNOT"
"aguszferreira",0.119569866519679,"#Abortolegal2020","BOTNOT"
"ahlmmercado",0.0607801135208407,"#TodosConAlberto","BOTNOT"
"aida_gotlib",0.148120708329673,"#AperturadeSesiones","BOTNOT"
"ailen1gena",0.158817464242006,"#AperturadeSesiones","BOTNOT"
"ailenrjs",0.052029365506959,"#Abortolegal2020","BOTNOT"
"ailu0em",0.556587037349653,"#AperturadeSesiones","BOTNOT"
"ailumontes",0.0411067402195677,"#AsambleaLegislativa2020","BOTNOT"
"aitanaherrera_",0.0481136657077545,"#Abortolegal2020","BOTNOT"
"aixacasco4",0.103285734671236,"#Abortolegal2020","BOTNOT"
"aixajaroszek_",0.0607801135208407,"#Abortolegal2020","BOTNOT"
"ajuix",0.0825396626774012,"#AsambleaLegislativa2020","BOTNOT"
"akdjuancarlos",0.236336911395384,"#TodosConAlberto","BOTNOT"
"akdmmico",0.0607801135208407,"#TodosConAlberto","BOTNOT"
"alanatchios",0.194667737284505,"#Abortolegal2020","BOTNOT"
"alardone",0.0889951559667924,"#AperturadeSesiones","BOTNOT"
"albenitezarce",0.103285734671236,"#TodosConAlberto","BOTNOT"
"alchayf",0.0959027621411744,"#AperturadeSesiones","BOTNOT"
"aldanalozanog12",0.0379801364663761,"#AperturadeSesiones","BOTNOT"
"aldigottweets",0.0276140429422608,"#Abortolegal2020","BOTNOT"
"aldulorusso",0.0444788321741982,"#Abortolegal2020","BOTNOT"
"ale_amoros",0.0299138233514213,"#Abortolegal2020","BOTNOT"
"ale_kaufman",0.576808656254886,"#Abortolegal2020","BOTNOT"
"ale_vero",0.0889951559667924,"#AperturadeSesiones","BOTNOT"
"alecal051",0.111167191085188,"#AperturadeSesiones","BOTNOT"
"aleclio103",0.0562449121005188,"#TodosConAlberto","BOTNOT"
"alecoh29",0.0607801135208407,"#TodosConAlberto","BOTNOT"
"alefalletti",0.454005729161407,"#AperturadeSesiones","BOTNOT"
"alefaure04",0.556587037349653,"#Abortolegal2020","BOTNOT"
"alegol2020",0.0889951559667924,"#AperturadeSesiones","BOTNOT"
"alejandranemes1",0.158817464242006,"#AperturadeSesiones","BOTNOT"
"alejo_joan",0.0379801364663761,"#TodosConAlberto","BOTNOT"
"alemarti129",0.811958127868811,"#AperturadeSesiones","BOT"
"alesdeba63",0.0481136657077545,"#TodosConAlberto","BOTNOT"
"alessiopum",0.0444788321741982,"#Abortolegal2020","BOTNOT"
"aleweiki",0.0825396626774012,"#AsambleaLegislativa2020","BOTNOT"
"alexGutiF",0.148120708329673,"#Abortolegal2020","BOTNOT"
"alexkohan",0.0444788321741982,"#Abortolegal2020","BOTNOT"
"alferdez",0.0254864249403189,"#AsambleaLegislativa2020","BOTNOT"
"alge_dlc",0.0216996463123937,"#Abortolegal2020","BOTNOT"
"ali0cha",0.0411067402195677,"#Abortolegal2020","BOTNOT"
"aliciaalfonso3",0.0889951559667924,"#AperturadeSesiones","BOTNOT"
"alicianapa2003",0.0656555619800429,"#AperturadeSesiones","BOTNOT"
"aliguayasamin",0.474488541290675,"#Abortolegal2020","BOTNOT"
"alittadpoio",0.052029365506959,"#AperturadeSesiones","BOTNOT"
"almaacrata",0.0656555619800429,"#AsambleaLegislativa2020","BOTNOT"
"almalaplata1",0.111167191085188,"#AperturadeSesiones","BOTNOT"
"alondracabrera",0.052029365506959,"#AlbertoFernandez","BOTNOT"
"alpistegood",0.138026189602166,"#AperturadeSesiones","BOTNOT"
"alterlaura",0.0656555619800429,"#AperturadeSesiones","BOTNOT"
"alucasmar",0.0444788321741982,"#AsambleaLegislativa2020","BOTNOT"
"alvaradoabuelo",0.207905573288023,"#TodosConAlberto","BOTNOT"
"alvarezjohanal3",0.454005729161407,"#AsambleaLegislativa2020","BOTNOT"
"alvarezrey",0.0411067402195677,"#AsambleaLegislativa2020","BOTNOT"
"alvarezzyami",0.0765131067279284,"#Abortolegal2020","BOTNOT"
"alvaroyunque",0.0379801364663761,"#AsambleaLegislativa2020","BOTNOT"
"alvclada69",0.158817464242006,"#TodosConAlberto","BOTNOT"
"amaly57",0.1701324265303,"#AperturadeSesiones","BOTNOT"
"amarantiluna",0.0708925733007609,"#Abortolegal2020","BOTNOT"
"amarfilsandra",0.283782475135694,"#TodosConAlberto","BOTNOT"
"ameveron_",0.0889951559667924,"#AperturadeSesiones","BOTNOT"
"amiralonsopinar",0.0825396626774012,"#TodosConAlberto","BOTNOT"
"amnestybe",0.0765131067279284,"#Abortolegal2020","BOTNOT"
"amnestyfinland",0.1701324265303,"#Abortolegal2020","BOTNOT"
"amparocamusso5",0.0323987547370742,"#Abortolegal2020","BOTNOT"
"ampisantucho",0.0825396626774012,"#Abortolegal2020","BOTNOT"
"amyrulitos",0.111167191085188,"#Abortolegal2020","BOTNOT"
"an_pantera",0.0444788321741982,"#AperturadeSesiones","BOTNOT"
"anaallona",0.138026189602166,"#Abortolegal2020","BOTNOT"
"anabell51835164",0.413569897933165,"#Abortolegal2020","BOTNOT"
"anachuuu",0.0481136657077545,"#Abortolegal2020","BOTNOT"
"anafeller",0.0299138233514213,"#AsambleaLegislativa2020","BOTNOT"
"anagiannoe",0.0323987547370742,"#Abortolegal2020","BOTNOT"
"anahhache",0.0656555619800429,"#TodosConAlberto","BOTNOT"
"anahid_bar",0.194667737284505,"#AsambleaLegislativa2020","BOTNOT"
"anahisoledad_",0.0323987547370742,"#Abortolegal2020","BOTNOT"
"analiagamarra",0.0350826433931558,"#Abortolegal2020","BOTNOT"
"anamariam69",0.0562449121005188,"#AperturadeSesiones","BOTNOT"
"anaprgomez",0.119569866519679,"#AsambleaLegislativa2020","BOTNOT"
"anarapo",0.0350826433931558,"#Abortolegal2020","BOTNOT"
"anasol117",0.052029365506959,"#AperturadeSesiones","BOTNOT"
"andrealich",0.0276140429422608,"#Abortolegal2020","BOTNOT"
"andres_VM6",0.0350826433931558,"#AperturadeSesiones","BOTNOT"
"andresmarquezok",0.318418856131781,"#AsambleaLegislativa2020","BOTNOT"
"andresoventi",0.0765131067279284,"#Abortolegal2020","BOTNOT"
"andresraz7",0.0481136657077545,"#AsambleaLegislativa2020","BOTNOT"
"andybrusca",0.111167191085188,"#AsambleaLegislativa2020","BOTNOT"
"angelespaso",0.53617614776787,"#AperturadeSesiones","BOTNOT"
"anggielorena_",0.0379801364663761,"#AperturadeSesiones","BOTNOT"
"angiduarte",0.221795687690215,"#AsambleaLegislativa2020","BOTNOT"
"angiekrewski",0.148120708329673,"#AperturadeSesiones","BOTNOT"
"ani_t16",0.0444788321741982,"#Abortolegal2020","BOTNOT"
"anihmar",0.355186217086113,"#AperturadeSesiones","BOTNOT"
"aniitabustillos",0.0444788321741982,"#Abortolegal2020","BOTNOT"
"aninga415",0.0889951559667924,"#AlbertoFernandez","BOTNOT"
"anitacent",0.300816711527256,"#AsambleaLegislativa2020","BOTNOT"
"anitahernando1",0.318418856131781,"#AperturadeSesiones","BOTNOT"
"annatorresadell",0.0708925733007609,"#Abortolegal2020","BOTNOT"
"annve_",0.0481136657077545,"#Abortolegal2020","BOTNOT"
"antifacho15",0.1701324265303,"#Abortolegal2020","BOTNOT"
"antiorkos",0.0562449121005188,"#TodosConAlberto","BOTNOT"
"antobianco88",0.0411067402195677,"#AperturadeSesiones","BOTNOT"
"antogurrieri",0.128515833759837,"#AperturadeSesiones","BOTNOT"
"antointheschool",0.119569866519679,"#AperturadeSesiones","BOTNOT"
"antologiastyles",0.1701324265303,"#Abortolegal2020","BOTNOT"
"antoluna15",0.0481136657077545,"#Abortolegal2020","BOTNOT"
"antonicede1",0.454005729161407,"#AsambleaLegislativa2020","BOTNOT"
"antoochiappini",0.0276140429422608,"#AsambleaLegislativa2020","BOTNOT"
"anturca1234",0.182079031309288,"#TodosConAlberto","BOTNOT"
"anuschx",0.0444788321741982,"#AperturadeSesiones","BOTNOT"
"anvager",0.0350826433931558,"#Abortolegal2020","BOTNOT"
"anvitrola",0.0708925733007609,"#Abortolegal2020","BOTNOT"
"aoniken_ariel",0.0889951559667924,"#Abortolegal2020","BOTNOT"
"apvorburger",0.052029365506959,"#Abortolegal2020","BOTNOT"
"aradia_alegria",0.0959027621411744,"#Abortolegal2020","BOTNOT"
"aralopez0",0.0656555619800429,"#Abortolegal2020","BOTNOT"
"aranzazucarro",0.0276140429422608,"#Abortolegal2020","BOTNOT"
"ari2271",0.740959858610242,"#AsambleaLegislativa2020","BOT"
"aritoteli",0.0607801135208407,"#AsambleaLegislativa2020","BOTNOT"
"armandojaliff1",0.111167191085188,"#AsambleaLegislativa2020","BOTNOT"
"armydreamrs",0.0562449121005188,"#AsambleaLegislativa2020","BOTNOT"
"arobertoflores",0.433677433532932,"#TodosConAlberto","BOTNOT"
"arq_bruni",0.433677433532932,"#TodosConAlberto","BOTNOT"
"arquitectagibs1",0.1701324265303,"#Abortolegal2020","BOTNOT"
"arseniquita",0.128515833759837,"#Abortolegal2020","BOTNOT"
"arte_ejecutivo",0.119569866519679,"#Abortolegal2020","BOTNOT"
"artemis13975692",0.433677433532932,"#AperturadeSesiones","BOTNOT"
"arturojnavarro",0.0411067402195677,"#AperturadeSesiones","BOTNOT"
"arturosan1975",0.221795687690215,"#Abortolegal2020","BOTNOT"
"aryroguz",0.596776171128277,"#Abortolegal2020","BOTNOT"
"asanchezmaltese",0.0379801364663761,"#AperturadeSesiones","BOTNOT"
"asound72",0.83582857577528,"#AsambleaLegislativa2020","BOT"
"atavlubru",0.433677433532932,"#Abortolegal2020","BOTNOT"
"atenea2604",0.0299138233514213,"#Abortolegal2020","BOTNOT"
"aticussT",0.0607801135208407,"#TodosConAlberto","BOTNOT"
"attaquera2016",0.128515833759837,"#AperturadeSesiones","BOTNOT"
"av_maquevedo",0.207905573288023,"#Abortolegal2020","BOTNOT"
"avaro_schoeller",0.0708925733007609,"#Abortolegal2020","BOTNOT"
"avilas_9",0.236336911395384,"#AsambleaLegislativa2020","BOTNOT"
"awkward__1998",0.0323987547370742,"#Abortolegal2020","BOTNOT"
"aycandela_",0.0708925733007609,"#Abortolegal2020","BOTNOT"
"ayelenchapay",0.0379801364663761,"#Abortolegal2020","BOTNOT"
"ayesita",0.0276140429422608,"#Abortolegal2020","BOTNOT"
"aylendietrich",0.0708925733007609,"#Abortolegal2020","BOTNOT"
"azamparok",0.318418856131781,"#AperturadeSesiones","BOTNOT"
"aztecamau",0.207905573288023,"#Abortolegal2020","BOTNOT"
"azul_oreiro",0.0825396626774012,"#AperturadeSesiones","BOTNOT"
"azulbatta2001",0.0379801364663761,"#Abortolegal2020","BOTNOT"
"azulcuadrad",0.0411067402195677,"#Abortolegal2020","BOTNOT"
"badmotherfucke5",0.283782475135694,"#Abortolegal2020","BOTNOT"
"bahidelacroix5",0.374266788182162,"#AperturadeSesiones","BOTNOT"
"balmaceda42",0.576808656254886,"#AperturadeSesiones","BOTNOT"
"baltaug",0.148120708329673,"#TodosConAlberto","BOTNOT"
"barbiefest",0.374266788182162,"#AperturadeSesiones","BOTNOT"
"barboni_abril",0.052029365506959,"#Abortolegal2020","BOTNOT"
"barbyy_Ramirez",0.0350826433931558,"#Abortolegal2020","BOTNOT"
"barpacifico",0.0825396626774012,"#AperturadeSesiones","BOTNOT"
"barricadatv",0.0765131067279284,"#AsambleaLegislativa2020","BOTNOT"
"barsofia_",0.0481136657077545,"#Abortolegal2020","BOTNOT"
"bartleby27",0.0607801135208407,"#Abortolegal2020","BOTNOT"
"bastonnorma47",0.194667737284505,"#AsambleaLegislativa2020","BOTNOT"
"batalinacono",0.0276140429422608,"#Abortolegal2020","BOTNOT"
"bauti_mariani",0.1701324265303,"#AsambleaLegislativa2020","BOTNOT"
"bbiibi989",0.052029365506959,"#Abortolegal2020","BOTNOT"
"beandbu8",0.182079031309288,"#Abortolegal2020","BOTNOT"
"beatricelatour",0.0825396626774012,"#TodosConAlberto","BOTNOT"
"beliaga__",0.0323987547370742,"#Abortolegal2020","BOTNOT"
"bellcocconi",0.0825396626774012,"#Abortolegal2020","BOTNOT"
"belmachaddo_",0.0481136657077545,"#Abortolegal2020","BOTNOT"
"belulopezmagno",0.0276140429422608,"#AperturadeSesiones","BOTNOT"
"belunachi",0.0959027621411744,"#AperturadeSesiones","BOTNOT"
"beojinia",0.0276140429422608,"#AperturadeSesiones","BOTNOT"
"beoneway",0.111167191085188,"#AperturadeSesiones","BOTNOT"
"bernardiauguss",0.931876753428742,"#Abortolegal2020","BOT"
"bernarditapp",0.0607801135208407,"#Abortolegal2020","BOTNOT"
"berra_mb",0.119569866519679,"#AperturadeSesiones","BOTNOT"
"beth4211",0.0959027621411744,"#TodosConAlberto","BOTNOT"
"betmugu",0.0562449121005188,"#TodosConAlberto","BOTNOT"
"beto_el10",0.0959027621411744,"#TodosConAlberto","BOTNOT"
"bettydemerlo",0.0765131067279284,"#Abortolegal2020","BOTNOT"
"betxfernandezz9",0.0323987547370742,"#Abortolegal2020","BOTNOT"
"bey56",0.128515833759837,"#AperturadeSesiones","BOTNOT"
"bgladys52_irma",0.25152334764543,"#AperturadeSesiones","BOTNOT"
"bgretu",0.0299138233514213,"#Abortolegal2020","BOTNOT"
"biancastea",0.158817464242006,"#Abortolegal2020","BOTNOT"
"biancaxgravano",0.052029365506959,"#Abortolegal2020","BOTNOT"
"bibitamoro",0.0765131067279284,"#AperturadeSesiones","BOTNOT"
"bichitosdemar",0.0444788321741982,"#AsambleaLegislativa2020","BOTNOT"
"bien_bien_K",0.0444788321741982,"#TodosConAlberto","BOTNOT"
"bigmamajovi",0.0562449121005188,"#AperturadeSesiones","BOTNOT"
"bionicata",0.0607801135208407,"#Abortolegal2020","BOTNOT"
"biromepepe82",0.926458400140048,"#AlbertoFernandez","BOT"
"bitchinoriana",0.052029365506959,"#AperturadeSesiones","BOTNOT"
"bohemioaxel",0.0959027621411744,"#Abortolegal2020","BOTNOT"
"bombyxmoori",0.119569866519679,"#TodosConAlberto","BOTNOT"
"bonigallina",0.0708925733007609,"#AperturadeSesiones","BOTNOT"
"bonitatierna73",0.0708925733007609,"#TodosConAlberto","BOTNOT"
"botard79",0.138026189602166,"#AperturadeSesiones","BOTNOT"
"both_jr",0.221795687690215,"#AperturadeSesiones","BOTNOT"
"braianluis10",0.267344003063405,"#TodosConAlberto","BOTNOT"
"bredoom_",0.052029365506959,"#AperturadeSesiones","BOTNOT"
"breendakopp",0.052029365506959,"#Abortolegal2020","BOTNOT"
"brendanewtmas",0.355186217086113,"#Abortolegal2020","BOTNOT"
"brendibaz",0.0825396626774012,"#AperturadeSesiones","BOTNOT"
"brengiselle_21",0.111167191085188,"#Abortolegal2020","BOTNOT"
"brenmiranda73",0.267344003063405,"#TodosConAlberto","BOTNOT"
"brian_bgb",0.25152334764543,"#TodosConAlberto","BOTNOT"
"briidominguez01",0.0562449121005188,"#AperturadeSesiones","BOTNOT"
"briisaah_",0.0765131067279284,"#Abortolegal2020","BOTNOT"
"brixssa",0.25152334764543,"#AperturadeSesiones","BOTNOT"
"brunobarontini",0.0656555619800429,"#TodosConAlberto","BOTNOT"
"bsca319",0.0444788321741982,"#AperturadeSesiones","BOTNOT"
"bufaleando",0.0444788321741982,"#AperturadeSesiones","BOTNOT"
"burbruja1",0.111167191085188,"#Abortolegal2020","BOTNOT"
"bycemoyano",0.0411067402195677,"#AlbertoFernandez","BOTNOT"
"c_sashaa",0.0411067402195677,"#Abortolegal2020","BOTNOT"
