"user","point"
"'solridaoo'",0.0411067402195677
"'kmil4h'",0.0411067402195677
"'lightinys'",0.221795687690215
"'GustavoQuirozSL'",0.0562449121005188
"'lucyloretto'",0.0765131067279284
"'alecoh29'",0.0607801135208407
"'carito_at'",0.0708925733007609
"'marjot64'",0.138026189602166
"'PatriaGrandeRos'",0.052029365506959
"'hermosotodo'",0.138026189602166
"'lucasfco5'",0.0889951559667924
"'0x1Cerise'",0.052029365506959
"'Hiddlesxolsen'",0.207905573288023
"'CatalinaaCh'",0.0481136657077545
"'leandromoreno26'",0.0299138233514213
"'MarinaAleF'",0.318418856131781
"'LibertarioNorte'",0.0562449121005188
"'Prinsegna'",0.052029365506959
"'grivetto_ale'",0.0323987547370742
"'Laloleandro_'",0.0411067402195677
"'javiermdq'",0.0765131067279284
"'AntoCarolini'",0.0481136657077545
"'HDA1983'",0.0825396626774012
"'cabreracarlosm1'",0.052029365506959
"'Juampibello1'",0.103285734671236
"'CamilaD08_'",0.103285734671236
"'poldeboca'",0.0765131067279284
"'Robert26mardel'",0.0889951559667924
"'BourbonDrink'",0.413569897933165
"'lightsbuters'",0.111167191085188
"'martinezdolom'",0.0825396626774012
"'Luupederiva'",0.0276140429422608
"'GuadaRivero'",0.052029365506959
"'Paautamborenea'",0.0276140429422608
"'NicoGede_'",0.138026189602166
"'FBacalini'",0.0656555619800429
"'mefmaulion'",0.0708925733007609
"'Romy_Gonzalez'",0.052029365506959
"'tsalright'",0.0350826433931558
"'ferozzi'",0.0889951559667924
"'caniche57'",0.0411067402195677
"'CorreoTorreon'",0.148120708329673
"'Rosana_Vr19'",0.221795687690215
"'campaaborto_sgo'",0.515643330531229
"'unholyworld00'",0.111167191085188
"'emilcegdiaz'",0.052029365506959
"'asanchezmaltese'",0.0379801364663761
"'GiuliiGuerrero'",0.207905573288023
"'RadioSaltaAM840'",0.0708925733007609
"'CaamiPeluso'",0.0656555619800429
"'danteogarcia'",0.708112626761362
"'SolGar14'",0.0481136657077545
"'bycemoyano'",0.0411067402195677
"'ANEVA73'",0.0708925733007609
"'gastonitti'",0.336555195487199
"'LauraGa02925695'",0.962577427795952
"'Santiag70844712'",0.474488541290675
"'vivicappe'",0.111167191085188
"'juanmartinmusac'",0.0444788321741982
"'PabloGhirardi'",0.283782475135694
"'arturosan1975'",0.221795687690215
"'MartinCasanias'",0.0607801135208407
"'cami_machado2'",0.128515833759837
"'agustinarodas00'",0.052029365506959
"'magor66'",0.119569866519679
"'both_jr'",0.221795687690215
"'delfitanda_'",0.0254864249403189
"'LuuLiCanalla'",0.0959027621411744
"'Le_deoto'",0.0481136657077545
"'Santi_donadio'",0.0350826433931558
"'AgueroVA'",0.0889951559667924
"'NoeLiaSenpai'",0.0959027621411744
"'PrensaIzquierda'",0.111167191085188
"'MarianRot'",0.0656555619800429
"'Natirioscrespin'",0.0379801364663761
"'Claugalaok1'",0.454005729161407
"'psjimenilla'",0.0889951559667924
"'Ritaantoniaver2'",0.884865340618437
"'YaelgriBoka'",0.0825396626774012
"'candypacifico'",0.0411067402195677
"'mrcsmans'",0.0444788321741982
"'bahidelacroix5'",0.374266788182162
"'SCastroMza'",0.138026189602166
"'baltaug'",0.148120708329673
"'lurosa'",0.0444788321741982
"'Ketzal_Sandoval'",0.0299138233514213
"'RosaSGoldman'",0.128515833759837
"'alegol2020'",0.0889951559667924
"'AgustinRocco'",0.0656555619800429
"'RodriPeter'",0.0959027621411744
"'Faty__mansilla'",0.194667737284505
"'EugeDiazRiet'",0.724840216041015
"'lailaabid'",0.0765131067279284
"'Abrilsannchez'",0.0276140429422608
"'agosimo'",0.0481136657077545
"'RedPsiFeminista'",0.0825396626774012
"'sosmialegria'",0.103285734671236
"'Natushkala'",0.0656555619800429
"'jaeahgaa'",0.103285734671236
"'MaritoJCaceres'",0.0825396626774012
"'jose_aprigliano'",0.182079031309288
"'ginaluar'",0.1701324265303
"'ailenrjs'",0.052029365506959
"'silvana_troilo'",0.119569866519679
"'Annita_ayelen'",0.148120708329673
"'fernandosa01'",0.103285734671236
"'lucasontivero_'",0.0444788321741982
"'Maatisaanchez'",0.0323987547370742
"'dierubio79'",0.0444788321741982
"'BetoMendeleiev'",0.138026189602166
"'ExpoGuerreras'",0.158817464242006
"'mavica7'",0.236336911395384
"'comonoquerer'",0.111167191085188
"'RubenAntonioBr4'",0.635706839522915
"'fromgrecia'",0.0825396626774012
"'Patriciaebarre1'",0.0889951559667924
"'solelizabeth77'",0.0825396626774012
"'PremiosGOD'",0.0765131067279284
"'kikiturdera'",0.0825396626774012
"'CamilaThompson8'",0.0379801364663761
"'bellcocconi'",0.0825396626774012
"'Camiss_t_'",0.0323987547370742
"'guillecersosimo'",0.0959027621411744
"'Aldanabelenbae2'",0.267344003063405
"'JuanaMinujin'",0.267344003063405
"'clinicadellove'",0.0656555619800429
"'vvalentinak'",0.0889951559667924
"'DoctorLuks'",0.0411067402195677
"'Pitufinnen'",0.0379801364663761
"'DRGyr2019'",0.111167191085188
"'rocioavv'",0.0656555619800429
"'marii_Lopezuwu'",0.0889951559667924
"'cuervomarinno'",0.0889951559667924
"'ClaudioSanLore'",0.052029365506959
"'gerorichard331'",0.128515833759837
"'demon3643'",0.300816711527256
"'MinaGiye'",0.300816711527256
"'nigropatricia'",0.119569866519679
"'ahlmmercado'",0.0607801135208407
"'reemchef'",0.182079031309288
"'cual_opinion'",0.336555195487199
"'LourdesAponteA'",0.0411067402195677
"'DaianaGil10'",0.267344003063405
"'LuliiDmitruk'",0.221795687690215
"'natacadelago'",0.158817464242006
"'Silvia2184'",0.221795687690215
"'Patri_Mansi'",0.0959027621411744
"'aaemmlopez'",0.300816711527256
"'agendadegeneros'",0.515643330531229
"'MemoriaActiva'",0.0889951559667924
"'Abonassar25'",0.0379801364663761
"'vikimuffarotto'",0.283782475135694
"'Klili86486746'",0.0562449121005188
"'inesbaum24'",0.0708925733007609
"'Franmflook'",0.0656555619800429
"'IJACEEBO'",0.158817464242006
"'estoyQexploto'",0.0411067402195677
"'elkin_tupak'",0.0411067402195677
"'teenxhstiles'",0.128515833759837
"'FcavalliAR'",0.25152334764543
"'Pau_Simonet'",0.052029365506959
"'SolPachior'",0.0276140429422608
"'GermanJai'",0.0481136657077545
"'NanniRamone'",0.0889951559667924
"'CrisssMedina'",0.236336911395384
"'Gracielaprensa'",0.148120708329673
"'matiaselprof89'",0.138026189602166
"'negracoquet'",0.336555195487199
"'lvmfvh'",0.0607801135208407
"'FERNANDOHRODRIG'",0.119569866519679
"'TamaraVitelli'",0.0708925733007609
"'3Tamy21'",0.0379801364663761
"'VerdadBahiense'",0.495057564008046
"'Danielcarab'",0.0889951559667924
"'Alejand82227379'",0.194667737284505
"'veritoleone'",0.0299138233514213
"'sergioelbio'",0.0765131067279284
"'Jrollup1'",0.111167191085188
"'aldulorusso'",0.0444788321741982
"'ELHOMBREGRIS2'",0.0825396626774012
"'adrianaesthela'",0.0562449121005188
"'felixjpromero'",0.0444788321741982
"'MiguelR33479484'",0.957306089553235
"'CaroRamirez333'",0.474488541290675
"'Agosmv'",0.052029365506959
"'Florci_Sa'",0.0379801364663761
"'Abril77647625'",0.318418856131781
"'Ivanitamaldonad'",0.0379801364663761
"'JxRArgentina'",0.336555195487199
"'Antonio73096704'",0.194667737284505
"'cualkis'",0.616428062638762
"'Solbarnau'",0.111167191085188
"'sof_lodos'",0.0708925733007609
"'NstorKirchner5'",0.920645783244535
"'camilapalmaz'",0.207905573288023
"'MeelAul'",0.0379801364663761
"'MarianaSanMart8'",0.0765131067279284
"'Valeriabor9'",0.103285734671236
"'marcelo_cantos'",0.128515833759837
"'eugeelazzini'",0.0562449121005188
"'agus_pentrelli'",0.0444788321741982
"'Xe014'",0.138026189602166
"'sesenta7'",0.0444788321741982
"'negro_rivera'",0.0299138233514213
"'DanielPastorive'",0.207905573288023
"'vivicent'",0.1701324265303
"'GriseldaLerda'",0.355186217086113
"'GuitartBarbara'",0.194667737284505
"'SaberMas2015'",0.0708925733007609
"'camilosueiro'",0.194667737284505
"'manuragaini'",0.052029365506959
"'cuichot'",0.1701324265303
"'punilla2787'",0.0562449121005188
"'Lauipisti'",0.374266788182162
"'Fernand0_Tuna'",0.119569866519679
"'Rosario30438692'",0.148120708329673
"'luliccortez'",0.0656555619800429
"'PdGreco'",0.148120708329673
"'federodriguezCF'",0.0444788321741982
"'Bruna81799560'",0.1701324265303
"'BlenginoCamila'",0.0656555619800429
"'aixacasco4'",0.103285734671236
"'FiiMolina'",0.103285734671236
"'PanteraBlue2'",0.708112626761362
"'teganecon9'",0.0379801364663761
"'rodrigoma73'",0.0444788321741982
"'suzanneflo1'",0.0959027621411744
"'arobertoflores'",0.433677433532932
"'Miguel_Pako'",0.0444788321741982
"'LupiCervantess'",0.0350826433931558
"'bernarditapp'",0.0607801135208407
"'KaosEnArgentina'",0.158817464242006
"'laterza_ariel'",0.0889951559667924
"'nar3lla'",0.0656555619800429
"'VdCatalina'",0.052029365506959
"'PainNacho'",0.138026189602166
"'abrilffernandez'",0.0444788321741982
"'26Diario'",0.267344003063405
"'ricardo14657'",0.119569866519679
"'maf2409'",0.194667737284505
"'IvanMasciulli'",0.0323987547370742
"'NoeSilbestein'",0.0765131067279284
"'matimercadors'",0.0299138233514213
"'d82deb6fa68b48f'",0.0562449121005188
"'Melininnn'",0.0350826433931558
"'Maximil00483441'",0.267344003063405
"'SayagoLuis11'",0.194667737284505
"'evabondi'",0.0411067402195677
"'msejastdf2'",0.207905573288023
"'Laura_V_Frost'",0.0607801135208407
"'TenazaK'",0.0481136657077545
"'WAPI2011'",0.0411067402195677
"'piopio2019'",0.0765131067279284
"'cocolakatosOK'",0.0607801135208407
"'_salasali'",0.0656555619800429
"'MartinDattellis'",0.53617614776787
"'Loreleyn2011'",0.103285734671236
"'Thefucking14'",0.857201768965115
"'JCRivarolaa'",0.433677433532932
"'MacielFloor'",0.0444788321741982
"'malui2'",0.0481136657077545
"'Macarena_8090'",0.128515833759837
"'Faattii04'",0.0323987547370742
"'floppychiesaho1'",0.283782475135694
"'silvinaggarcia'",0.148120708329673
"'_lud1000a'",0.0379801364663761
"'Wally6310'",0.267344003063405
"'Carpintero20'",0.0765131067279284
"'cri_javi_poker'",0.0708925733007609
"'veron1081'",0.336555195487199
"'DermeMore'",0.267344003063405
"'vtrifogli'",0.0708925733007609
"'CanduLescano'",0.0350826433931558
"'wgb70'",0.052029365506959
"'gusatag'",0.0889951559667924
"'MaraCobreros1'",0.433677433532932
"'_angelit4'",0.052029365506959
"'MaruMadera7'",0.0444788321741982
"'juliangelucci'",0.0276140429422608
"'hugov3711'",0.148120708329673
"'titoromero72'",0.0889951559667924
"'AlexisRoots'",0.0411067402195677
"'_brendaord'",0.0350826433931558
"'CamiCntr'",0.336555195487199
"'guillotuc'",0.0708925733007609
"'lulau2'",0.0765131067279284
"'Giveup_neveeeer'",0.103285734671236
"'BabsyKhan'",0.318418856131781
"'loa_quiroga'",0.0276140429422608
"'faku_barcala'",0.0562449121005188
"'Emparedado1'",0.0825396626774012
"'fatiasin'",0.0825396626774012
"'SoleLarroucau'",0.0656555619800429
"'PedroOliviaPau1'",0.194667737284505
"'lacarifh'",0.128515833759837
"'turdefaroth'",0.111167191085188
"'rafaeliglesia'",0.0607801135208407
"'alicianapa2003'",0.0656555619800429
"'vcccata'",0.0379801364663761
"'Faculeal2014'",0.355186217086113
"'LucasEstebanGo1'",0.65455964610715
"'anasol117'",0.052029365506959
"'MarceMolt'",0.0562449121005188
"'candytopdollar'",0.0379801364663761
"'_alelizoppi'",0.182079031309288
"'aritoteli'",0.0607801135208407
"'IvanjoeIvan'",0.393746460000491
"'Galbatok'",0.0411067402195677
"'melinaceleste18'",0.0444788321741982
"'virbb7'",0.1701324265303
"'mittelluc'",0.0889951559667924
"'alemarti129'",0.811958127868811
"'CELSOPEREZR'",0.0607801135208407
"'ManuDotNet'",0.0708925733007609
"'miklsonn'",0.148120708329673
"'lipons1'",0.0959027621411744
"'Curiosi51959255'",0.374266788182162
"'NHarguindey'",0.0379801364663761
"'nenadejupiter'",0.0323987547370742
"'flor_maffeo'",0.111167191085188
"'CeleAvellaneda'",0.0656555619800429
"'VivikingCaleta'",0.207905573288023
"'emii_mv1'",0.052029365506959
"'ladamagato1'",0.1701324265303
"'FrambuesaOk'",0.0350826433931558
"'fredes_german'",0.25152334764543
"'_freckledangel'",0.0708925733007609
"'martingguzman'",0.0825396626774012
"'amarantiluna'",0.0708925733007609
"'oliimoura'",0.0299138233514213
"'DiegoGiuliano'",0.052029365506959
"'glosskissy_'",0.119569866519679
"'ladyprovolone'",0.0323987547370742
"'enveromas'",0.0889951559667924
"'mery0520'",0.336555195487199
"'_andreasm'",0.0444788321741982
"'PaolaAckerman1'",0.111167191085188
"'SoyNMR'",0.0959027621411744
"'edumenduco2'",0.103285734671236
"'ed_wett'",0.355186217086113
"'_Elenapacheco'",0.0708925733007609
"'soyblume'",0.0825396626774012
"'karlosant1628'",0.0656555619800429
"'Olgadalmolin1'",0.0379801364663761
"'floridatuku'",0.374266788182162
"'meraramayo'",0.454005729161407
"'MonicaUltraK'",0.515643330531229
"'Jeremy_BA'",0.0323987547370742
"'MarcoMacherione'",0.0254864249403189
"'gustavoramon8a'",0.158817464242006
"'LuuZarate'",0.138026189602166
"'Luz00478047'",0.267344003063405
"'CANAL10ok'",0.267344003063405
"'CryptoH53072115'",0.283782475135694
"'cachetes_g'",0.0276140429422608
"'CintiaDeMiranda'",0.128515833759837
"'diegote3000'",0.128515833759837
"'chemapriego_'",0.0481136657077545
"'AntiJoannas'",0.0323987547370742
"'sofidamelio'",0.0825396626774012
"'AZUESPERANZA'",0.433677433532932
"'CristinaBsAs'",0.148120708329673
"'beojinia'",0.0276140429422608
"'justticiaya'",0.0607801135208407
"'gianu62_'",0.355186217086113
"'crisprat21'",0.0481136657077545
"'LuciaEtcheves'",0.0411067402195677
"'PedroMa71028699'",0.138026189602166
"'Juancrxz7'",0.138026189602166
"'silchima'",0.0656555619800429
"'Vale___Herrera'",0.413569897933165
"'GabiBozikovich'",0.374266788182162
"'ghise_rqta'",0.221795687690215
"'dieguille'",0.119569866519679
"'missbelulina'",0.0656555619800429
"'LiliCorzo'",0.138026189602166
"'AliFarioli'",0.0379801364663761
"'EmiPiedrabuenaa'",0.0323987547370742
"'VignistaAgus10'",0.119569866519679
"'AliciaD00007027'",0.0889951559667924
"'Rolfidiaz'",0.495057564008046
"'FlaKaygallina'",0.119569866519679
"'PinamarParte'",0.724840216041015
"'pablovelazquez'",0.0959027621411744
"'male_cachj'",0.0379801364663761
"'Emperatriz527'",0.283782475135694
"'jessy_canu'",0.0276140429422608
"'ernestoarce041'",0.0889951559667924
"'Perlo_Slb'",0.0379801364663761
"'sofiamilagros04'",0.119569866519679
"'NoshiBokita12'",0.158817464242006
"'LoreLau6'",0.283782475135694
"'GracianaVazquez'",0.158817464242006
"'alvclada69'",0.158817464242006
"'Noeevazquez'",0.0481136657077545
"'RemediMaria'",0.194667737284505
"'GeralEisenacht'",0.0254864249403189
"'marinalesci'",0.119569866519679
"'LisandroRamosOK'",0.0708925733007609
"'lulylareina07'",0.0708925733007609
"'gwidonebea'",0.0607801135208407
"'eu_salinaas'",0.635706839522915
"'Tizianabril000'",0.556587037349653
"'AngieOrozcoGa'",0.0825396626774012
"'AyalaRorrro'",0.0299138233514213
"'georsantervas'",0.0323987547370742
"'vicctoria_4'",0.0276140429422608
"'victoriatornay'",0.052029365506959
"'Marcoan74871722'",0.267344003063405
"'mfbevilacqua'",0.0889951559667924
"'SanMartinCl'",0.158817464242006
"'AndreaArena2'",0.111167191085188
"'piaamicaelaa'",0.0350826433931558
"'mcdrittanti'",0.111167191085188
"'GilbertoelGil7'",0.111167191085188
"'PatriciaClara12'",0.0765131067279284
"'caceresFernanda'",0.103285734671236
"'tachiter'",0.119569866519679
"'ezequielturco4'",0.111167191085188
"'CariBertoo'",0.138026189602166
"'microfluo'",0.0350826433931558
"'mdc535'",0.0481136657077545
"'Peronismociudad'",0.0825396626774012
"'SilviOlivera3'",0.355186217086113
"'maletheremin'",0.336555195487199
"'Facu_Reale'",0.0607801135208407
"'__Ramirezzzzz'",0.158817464242006
"'absolutlali'",0.119569866519679
"'ChauOperetaK'",0.194667737284505
"'MartuBAL91'",0.0276140429422608
"'CheloAyala'",0.0889951559667924
"'azul_oreiro'",0.0825396626774012
"'JmanuelRossi'",0.0708925733007609
"'FearOfTheFate'",0.0379801364663761
"'DaianaCherey'",0.0323987547370742
"'bgladys52_irma'",0.25152334764543
"'TamiBerrocal'",0.0444788321741982
"'SandovalGaby'",0.111167191085188
"'karycruz06'",0.0825396626774012
"'chiquito1422'",0.111167191085188
"'MonimoFederici'",0.182079031309288
"'CampAbortoSures'",0.300816711527256
"'_tutatorres'",0.0350826433931558
"'Chatarro2'",0.221795687690215
"'mlsk_2002'",0.0411067402195677
"'facusonatti'",0.0350826433931558
"'Lucschzr'",0.0607801135208407
"'liliacebal'",0.515643330531229
"'Betiana_Medina'",0.53617614776787
"'Carojaime3'",0.0562449121005188
"'saura_victoria'",0.355186217086113
"'Ernestoplatense'",0.236336911395384
"'flxrenciar'",0.0379801364663761
"'CalientaSol'",0.355186217086113
"'natiisool'",0.0656555619800429
"'MartinSperoni'",0.0350826433931558
"'sheeeel_'",0.0323987547370742
"'SolCampGoz'",0.207905573288023
"'sandry2006'",0.103285734671236
"'guiyote2708'",0.920645783244535
"'ferreres_carlos'",0.0607801135208407
"'LeandFigueroa'",0.0350826433931558
"'GiniFerretti'",0.0276140429422608
"'agusgancedook'",0.0379801364663761
"'HOCICOCAPITAN'",0.0607801135208407
"'JGaleziowski'",0.0444788321741982
"'SomosMza'",0.182079031309288
"'emiemmert'",0.221795687690215
"'nabisaibaa'",0.1701324265303
"'JorRausch'",0.0959027621411744
"'SabinaLisMeza1'",0.158817464242006
"'Mcreidy42'",0.119569866519679
"'pipino_ok'",0.0481136657077545
"'vaorso'",0.724840216041015
"'yeongyummy'",0.318418856131781
"'delgadooleaurre'",0.103285734671236
"'ferrario_luis'",0.0765131067279284
"'RatnerLau'",0.138026189602166
"'luisAlf42898394'",0.111167191085188
"'amiralonsopinar'",0.0825396626774012
"'yesigarayush'",0.0825396626774012
"'iraguenpag'",0.0276140429422608
"'du_mademoiselle'",0.148120708329673
"'Maritzalucha'",0.0481136657077545
"'GeorNofx'",0.052029365506959
"'Agu_Giraudo'",0.0959027621411744
"'LeirasMarce'",0.0607801135208407
"'AleCeGermano'",0.0765131067279284
"'EmiBorioniCAB'",0.0444788321741982
"'LaGabyVe'",0.0889951559667924
"'CristinaFigliol'",0.0825396626774012
"'HernanRiverGui'",0.236336911395384
"'IvanWoscoff'",0.221795687690215
"'MariaLaura25721'",0.111167191085188
"'memoriesxlipa'",0.0959027621411744
"'GracielaDaz20'",0.393746460000491
"'NoSoyYaz'",0.207905573288023
"'Caro_Miranda_Ok'",0.0481136657077545
"'hernanlgd'",0.119569866519679
"'TatiLandaida_'",0.182079031309288
"'QuilmesMasUnido'",0.207905573288023
"'badmotherfucke5'",0.283782475135694
"'claupalomequez'",0.0562449121005188
"'RITAYULY'",0.0889951559667924
"'Noe_Santillan'",0.0350826433931558
"'NoeViccini'",0.0299138233514213
"'GuadaaYael'",0.0350826433931558
"'_maicampora'",0.0481136657077545
"'candepelliza'",0.0607801135208407
"'melisabalquinta'",0.336555195487199
"'ChispaVazquez'",0.052029365506959
"'Stefiwerner'",0.0216996463123937
"'fuckingparadoja'",0.0299138233514213
"'zoquetuno'",0.103285734671236
"'gustavolcordoba'",0.119569866519679
"'robertoadaro'",0.0656555619800429
"'laanealves'",0.495057564008046
"'Kari_Abrigo21'",0.0708925733007609
"'viento_austral'",0.0607801135208407
"'JoniNewStyle'",0.207905573288023
"'paoluccigustav1'",0.0411067402195677
"'JORGONZA2007'",0.119569866519679
"'MariMugna'",0.0350826433931558
"'Evoluchionando'",0.0562449121005188
"'matiasmustafa'",0.128515833759837
"'melucamps'",0.0959027621411744
"'ailumontes'",0.0411067402195677
"'juancho_80'",0.740959858610242
"'miki_solari'",0.0825396626774012
"'avilas_9'",0.236336911395384
"'vvvalenttt'",0.0379801364663761
"'Cesarmolinaush'",0.336555195487199
"'moiragrazzini'",0.0323987547370742
"'AsiMilagros'",0.0607801135208407
"'merce_allerbon'",0.963553941851863
"'ludabo_luda'",0.0481136657077545
"'AndyCuevass'",0.0299138233514213
"'EncuestarTodo'",0.207905573288023
"'kari170177'",0.182079031309288
"'CiancioDamian'",0.433677433532932
"'countlesscarori'",0.355186217086113
"'guadamarin_'",0.0276140429422608
"'marialauchis'",0.0411067402195677
"'Salamanqueja_'",0.0379801364663761
"'FerrandisValen'",0.0607801135208407
"'marian_altieri'",0.0656555619800429
"'Francoabalos6'",0.960548447637326
"'AhhCarachas'",0.300816711527256
"'Nesua'",0.0959027621411744
"'celrwd'",0.596776171128277
"'nehrov'",0.207905573288023
"'MarianaDangelo9'",0.158817464242006
"'javi_ibarra'",0.0607801135208407
"'jgonzalez1960'",0.111167191085188
"'SebaZini'",0.0481136657077545
"'Danielitad1'",0.0959027621411744
"'shwrr'",0.0323987547370742
"'Yaninazoriuq'",0.158817464242006
"'magarcia___'",0.0299138233514213
"'SofiMoglia'",0.0607801135208407
"'nicolivi0384'",0.158817464242006
"'FacundoMilman'",0.138026189602166
"'lmmorganti'",0.103285734671236
"'fsatenas869'",0.0411067402195677
"'AnaFranchi3'",0.158817464242006
"'MarianoT90'",0.0607801135208407
"'mayra_elissa'",0.0708925733007609
"'NicoVidondo'",0.0656555619800429
"'guadagarciaaa'",0.0379801364663761
"'gastonbarroso42'",0.0825396626774012
"'lulymartinez304'",0.236336911395384
"'Exel89'",0.111167191085188
"'NazaMerlo'",0.0708925733007609
"'elprofe0210'",0.0607801135208407
"'sofy_ns'",0.0299138233514213
"'giselawild'",0.0481136657077545
"'bitchinoriana'",0.052029365506959
"'esfansanto'",0.25152334764543
"'alesdeba63'",0.0481136657077545
"'aoniken_ariel'",0.0889951559667924
"'Aelizabeth0714'",0.0350826433931558
"'tomasdrohobycki'",0.052029365506959
"'sp_jor'",0.355186217086113
"'camillacza'",0.0444788321741982
"'Micaasofiic'",0.0481136657077545
"'AleMasConesa'",0.0765131067279284
"'velezftlondraa'",0.0481136657077545
"'agugalindez'",0.0379801364663761
"'Natifuzz'",0.0481136657077545
"'maricarasa'",0.052029365506959
"'natbarreiro'",0.0607801135208407
"'kariniseta'",0.0765131067279284
"'Jose29894224'",0.207905573288023
"'PipernoGaona'",0.0562449121005188
"'Fedbravo'",0.0765131067279284
"'Miliiortiz1'",0.052029365506959
"'garropau'",0.052029365506959
"'corinaleda'",0.0765131067279284
"'LuisCesarUrban1'",0.111167191085188
"'NoeliaArizmend2'",0.0607801135208407
"'sofifaggiani'",0.0562449121005188
"'valenlezcano'",0.0607801135208407
"'SebastianGay4'",0.336555195487199
"'AgostinaGar'",0.0444788321741982
"'Male__r'",0.052029365506959
"'1070mirez'",0.495057564008046
"'maxgallagher85'",0.0656555619800429
"'burbruja1'",0.111167191085188
"'MicaFem'",0.920645783244535
"'turkeynotdead'",0.596776171128277
"'igualdadJS'",0.0708925733007609
"'gatostafe'",0.111167191085188
"'casofortuito'",0.0411067402195677
"'candespipeusco'",0.182079031309288
"'LauriitaCarp'",0.0350826433931558
"'TulierGraciela'",0.119569866519679
"'GiselleSuarez_'",0.0323987547370742
"'hernan3742'",0.454005729161407
"'annve_'",0.0481136657077545
"'LogiuV'",0.158817464242006
"'JodJuanca'",0.1701324265303
"'Yocabrita5931'",0.336555195487199
"'francescalatana'",0.0825396626774012
"'mmicad_'",0.182079031309288
"'bichitosdemar'",0.0444788321741982
"'Amina_maktub'",0.1701324265303
"'LeoSalva7'",0.194667737284505
"'pauliting'",0.300816711527256
"'almalaplata1'",0.111167191085188
"'Fedrivas'",0.0656555619800429
"'djreyesa'",0.158817464242006
"'LauraCgl1'",0.0959027621411744
"'Lau_BocaJuniors'",0.052029365506959
"'veruznika'",0.0889951559667924
"'maca_aguirrev'",0.0444788321741982
"'LiaOrozco987'",0.128515833759837
"'GFT2000'",0.0411067402195677
"'Carolpg12'",0.300816711527256
"'Neptunemm___'",0.267344003063405
"'PauSchneider1'",0.0765131067279284
"'brenmiranda73'",0.267344003063405
"'barbyy_Ramirez'",0.0350826433931558
"'ORamirezVi'",0.0481136657077545
"'MajoRellan22'",0.454005729161407
"'NiwanSk'",0.0959027621411744
"'BorgianiCami'",0.0765131067279284
"'AzulSosa__'",0.0708925733007609
"'GERMANFAVIER'",0.0765131067279284
"'yogonzalez2401'",0.0959027621411744
"'provincia1270'",0.103285734671236
"'Pibafeministe'",0.300816711527256
"'Lumar131'",0.1701324265303
"'LauraReginaBazz'",0.207905573288023
"'Gusgil66772009'",0.148120708329673
"'barricadatv'",0.0765131067279284
"'jessewhite2020'",0.0708925733007609
"'devyorsinosant1'",0.103285734671236
"'marisavolpi'",0.052029365506959
"'adrigraes'",0.128515833759837
"'ValeriaLCrespo'",0.182079031309288
"'cmarcelof1'",0.0889951559667924
"'luciabellacich'",0.0299138233514213
"'DaniPlanesS'",0.236336911395384
"'ceciliajarne'",0.0765131067279284
"'CaroTailhade'",0.111167191085188
"'_lourdesmelina'",0.0656555619800429
"'karenmagali96'",0.0959027621411744
"'Ing_Esteban_'",0.0959027621411744
"'DCamina6'",0.0765131067279284
"'ssabx01'",0.052029365506959
"'flaviafrei'",0.119569866519679
"'emiliokow'",0.53617614776787
"'MemoAimo'",0.0656555619800429
"'maiteeayala1'",0.207905573288023
"'GimenezNataliaA'",0.0481136657077545
"'_tacuaral'",0.0379801364663761
"'MaineroCami'",0.0444788321741982
"'MaFerSouza_'",0.0379801364663761
"'MaayLizarraga7'",0.0299138233514213
"'dmotrelew'",0.0379801364663761
"'FloorLoyolaa'",0.0254864249403189
"'SergioFelperin'",0.0481136657077545
"'JavierArgolo'",0.0765131067279284
"'enebor2'",0.283782475135694
"'norscotti'",0.0411067402195677
"'olgaleticia003'",0.374266788182162
"'JuampeMolinero'",0.0276140429422608
"'a1e1a4ebadd744c'",0.194667737284505
"'camiale221'",0.0959027621411744
"'jlttwit'",0.300816711527256
"'ValentinTineo1'",0.0350826433931558
"'agusbaldachis'",0.111167191085188
"'Lucyloless_'",0.0299138233514213
"'germanricco'",0.0825396626774012
"'andrealich'",0.0276140429422608
"'BettinaRossano'",0.0656555619800429
"'Osndt'",0.708112626761362
"'Valennlopez0'",0.0379801364663761
"'lulan_a'",0.119569866519679
"'GabrielaWeller'",0.413569897933165
"'Seba4124'",0.0323987547370742
"'ferchu6723'",0.267344003063405
"'pabloblan'",0.53617614776787
"'DeluMelina'",0.393746460000491
"'macacha_w'",0.0481136657077545
"'adrilu_80'",0.0708925733007609
"'FaocYou'",0.267344003063405
"'juamartty'",0.1701324265303
"'MarianaCelleri1'",0.194667737284505
"'ferchubrc'",0.0959027621411744
"'Fabiola08544072'",0.1701324265303
"'Melixz'",0.0607801135208407
"'tovargd'",0.158817464242006
"'OrneAntoniassi'",0.0825396626774012
"'Eltigreylamarg1'",0.221795687690215
"'serranoftmica'",0.0411067402195677
"'EtaJuliescam'",0.0607801135208407
"'Alpa_Chino89'",0.128515833759837
"'AloePena'",0.182079031309288
"'1967ROQUE'",0.221795687690215
"'sebandres07'",0.0379801364663761
"'FiamingoAntonio'",0.194667737284505
"'___nic0las'",0.0656555619800429
"'sofipochat'",0.0562449121005188
"'barsofia_'",0.0481136657077545
"'GuilleNatale2'",0.0607801135208407
"'Twiternauta'",0.119569866519679
"'MarusaEstebanok'",0.556587037349653
"'GabrielaAgilda'",0.0765131067279284
"'dielatronico'",0.0656555619800429
